id,name,name_sp,nome-vide,vide_type,lookup,lookup_sp
145336,André do Amaral,André Amaral,Mouta,add,André do Amaral Mouta,André Amaral Mouta
146881,André António,André António,Castro,add,André António Castro,André António Castro
190143,André António de Castro,André António Castro,André António,cut,André António,André António
277571,André António Ferreira Ferrão,André António Ferreira Ferrão,Castelo Branco,add,André António Ferreira Ferrão Castelo Branco,André António Ferreira Ferrão Castelo Branco
148502,André Ascenso,André Ascenso,Salema,add,André Ascenso Salema,André Ascenso Salema
148502,André Ascenso,André Ascenso,Salema,add,André Ascenso Salema,André Ascenso Salema
213090,André Ascenso Salema,André Ascenso Salema,Ascenso,cut,André Ascenso,André Ascenso
151550,André Barrocas,André Barrocas,Carvalho,add,André Barrocas Carvalho,André Barrocas Carvalho
186633,André Botelho,André Botelho,,novid,André Botelho,André Botelho
131755,André Caminha,André Caminha,de Castro,add,André Caminha de Castro,André Caminha Castro
129879,André de Campos,André Campos,Cordeiro,add,André de Campos Cordeiro,André Campos Cordeiro
132337,André Cardoso,André Cardoso,Almeida,add,André Cardoso Almeida,André Cardoso Almeida
158918,André Casado,André Casado,Velho,add,André Casado Velho,André Casado Velho
214217,André Casado Velho,André Casado Velho,Casado,cut,André Casado,André Casado
189117,André Castanheira,André Castanheira,Moura,add,André Castanheira Moura,André Castanheira Moura
239860,André Castanheira Moura,André Castanheira Moura,Castanheira,cut,André Castanheira,André Castanheira
232135,André Castilho Lobo,André Castilho Lobo,Castilho,cut,André Castilho,André Castilho
191949,André de Cerqueira,André Cerqueira,Marecos,add,André de Cerqueira Marecos,André Cerqueira Marecos
196029,André Cordeiro,André Cordeiro,André de Figueiredo,rep,André de Figueiredo,André Figueiredo
198388,André Corsino,André Corsino,Val,add,André Corsino Val,André Corsino Val
199179,André da Costa,André Costa,Alcains,add,André da Costa Alcains,André Costa Alcains
218750,André da Costa Vila Lobos,André Costa Vila Lobos,Costa,cut,André da Costa,André Costa
311302,André do Couto Godinho Homem Preto,André Couto Godinho Homem Preto,Godinho,cut,André do Couto Godinho,André Couto Godinho
136505,André Dias,André Dias,Andrade,add,André Dias Andrade,André Dias Andrade
136508,André Dias,André Dias,Conceição,add,André Dias Conceição,André Dias Conceição
145886,André Dias de Andrade,André Dias Andrade,Dias,cut,André Dias,André Dias
195485,André Dias da Conceição,André Dias Conceição,Dias,cut,André Dias,André Dias
174216,André Dias de Melo,André Dias Melo,André de Melo,rep,André de Melo,André Melo
286700,André Dias de Miranda,André Dias Miranda,Dias,cut,André Dias,André Dias
244797,André Dias Pinho,André Dias Pinho,Dias,cut,André Dias,André Dias
218753,André Dias de Vila Lobos,André Dias Vila Lobos,Dias,cut,André Dias,André Dias
162684,André Dinis,André Dinis,Amaral,add,André Dinis Amaral,André Dinis Amaral
243387,André de Faria Pinheiro,André Faria Pinheiro,Faria,cut,André de Faria,André Faria
247163,André Feio,André Feio,Vieira,add,André Feio Vieira,André Feio Vieira
248319,André Fernandes,André Fernandes,Leal,add,André Fernandes Leal,André Fernandes Leal
248310,André Fernandes,André Fernandes,Malcata,add,André Fernandes Malcata,André Fernandes Malcata
248306,André Fernandes,André Fernandes,Mena,add,André Fernandes Mena,André Fernandes Mena
183744,André Fernandes Manhans,André Fernandes Manhans,Fernandes,cut,André Fernandes,André Fernandes
131451,André Fialho,André Fialho,,novid,André Fialho,André Fialho
131577,André Fidalgo,André Fidalgo,Gançoso,add,André Fidalgo Gançoso,André Fidalgo Gançoso
177272,André Fidalgo Gançoso,André Fidalgo Gançoso,Fidalgo,cut,André Fidalgo,André Fidalgo
132143,André de Figueiredo,André Figueiredo,André Cordeiro,rep,André Cordeiro,André Cordeiro
234913,André de Figueiredo de Sousa,André Figueiredo Sousa,Figueiredo,cut,André de Figueiredo,André Figueiredo
234913,André de Figueiredo de Sousa,André Figueiredo Sousa,Figueiredo,cut,André de Figueiredo,André Figueiredo
164253,André Freire,André Freire,de Carvalho,add,André Freire de Carvalho,André Freire Carvalho
164252,André Freire,André Freire,Ataide,add,André Freire Ataide,André Freire Ataide
148614,André Freire de Ataíde,André Freire Ataíde,,novid,André Freire de Ataíde,André Freire Ataíde
152872,André Freire de Carvalho,André Freire Carvalho,Freire,cut,André Freire,André Freire
169901,André Furtado,André Furtado,Mendonça,add,André Furtado Mendonça,André Furtado Mendonça
177734,André Gil,André Gil,da Silveira,add,André Gil da Silveira,André Gil Silveira
230321,André Gil da Silveira,André Gil Silveira,Gil,cut,André Gil,André Gil
178266,André Gomes,André Gomes,Caneira,add,André Gomes Caneira,André Gomes Caneira
178267,André Gomes,André Gomes,Monteiro,add,André Gomes Monteiro,André Gomes Monteiro
131818,André Gomes Caneira,André Gomes Caneira,Gomes,cut,André Gomes,André Gomes
251037,André Gomes Monteiro,André Gomes Monteiro,Gomes,cut,André Gomes,André Gomes
201768,André Leitão,André Leitão,Alvelos,add,André Leitão Alvelos,André Leitão Alvelos
235909,André Lopes,André Lopes,Pinto,add,André Lopes Pinto,André Lopes Pinto
235592,André Lopes,André Lopes,Mendes,add,André Lopes Mendes,André Lopes Mendes
204982,André Lopes Mendes,André Lopes Mendes,Lopes,cut,André Lopes,André Lopes
187057,André Machado Henriques,André Machado Henriques,Machado,cut,André Machado,André Machado
191951,André Marecos de Cerqueira,André Marecos Cerqueira,Marecos,cut,André Marecos,André Marecos
184290,André Marques,André Marques,Tourais,add,André Marques Tourais,André Marques Tourais
205091,André Marques Tourais,André Marques Tourais,Marques,cut,André Marques,André Marques
184782,André Marrecos,André Marrecos,Cerqueira,add,André Marrecos Cerqueira,André Marrecos Cerqueira
222375,André Marrecos Sequeira,André Marrecos Sequeira,Marrecos,cut,André Marrecos,André Marrecos
171375,André de Matos,André Matos,,novid,André de Matos,André Matos
171377,André de Matos,André Matos,Almada,add,André de Matos Almada,André Matos Almada
142386,André de Matos de Almada,André Matos Almada,Matos,cut,André de Matos,André Matos
142388,André de Matos de Almada,André Matos Almada,Matos,cut,André de Matos,André Matos
174186,André de Melo,André Melo,Freire,add,André de Melo Freire,André Melo Freire
164260,André de Melo Freire,André Melo Freire,Melo,cut,André de Melo,André Melo
250139,André de Morais,André Morais,Cardoso,add,André de Morais Cardoso,André Morais Cardoso
250115,André de Morais,André Morais,Morais Sarmento,add,André de Morais Morais Sarmento,André Morais Morais Sarmento
132340,André Morais Cardoso,André Morais Cardoso,Morais,cut,André Morais,André Morais
251657,André de Morais Sarmento,André Morais Sarmento,Morais,cut,André de Morais,André Morais
230632,André Moreira,André Moreira,Faria,add,André Moreira Faria,André Moreira Faria
242493,André Moreira de Faria,André Moreira Faria,Moreira,cut,André Moreira,André Moreira
174209,André de Oliveira,André Oliveira,Lobo,add,André de Oliveira Lobo,André Oliveira Lobo
174205,André de Oliveira,André Oliveira,Souto,add,André de Oliveira Souto,André Oliveira Souto
232142,André de Oliveira Lobo,André Oliveira Lobo,Oliveira,cut,André de Oliveira,André Oliveira
235917,André de Oliveira Lopes,André Oliveira Lopes,André Lopes de Oliveira,rep,André Lopes de Oliveira,André Lopes Oliveira
242627,André de Oliveira do Souto,André Oliveira Souto,Oliveira,cut,André de Oliveira,André Oliveira
225679,André Pereira,André Pereira,Pinto,add,André Pereira Pinto,André Pereira Pinto
242915,André de Pina,André Pina,Trigueiros,add,André de Pina Trigueiros,André Pina Trigueiros
225691,André Pinto de Lemos Pereira,André Pinto Lemos Pereira,Pinto,cut,André Pinto,André Pinto
248779,André Pires,André Pires,Reimão,add,André Pires Reimão,André Pires Reimão
136769,André Pires Reimão,André Pires Reimão,Pires,cut,André Pires,André Pires
131852,André de Quadros,André Quadros,Coutinho,add,André de Quadros Coutinho,André Quadros Coutinho
152628,André Ribeiro,André Ribeiro,,novid,André Ribeiro,André Ribeiro
190999,André Rodrigues,André Rodrigues,Coelho,add,André Rodrigues Coelho,André Rodrigues Coelho
190979,André Rodrigues,André Rodrigues,Caldeira,add,André Rodrigues Caldeira,André Rodrigues Caldeira
129266,André Rodrigues Caldeira,André Rodrigues Caldeira,Rodrigues,cut,André Rodrigues,André Rodrigues
193284,André Rodrigues Coelho,André Rodrigues Coelho,Rodrigues,cut,André Rodrigues,André Rodrigues
215622,André Sanches,André Sanches,Deleiro,add,André Sanches Deleiro,André Sanches Deleiro
133420,André Sanches Deleiro,André Sanches Deleiro,Sanches,cut,André Sanches,André Sanches
222372,André de Sequeira,André Sequeira,Abranches,add,André de Sequeira Abranches,André Sequeira Abranches
140377,André de Sequeira Abranches,André Sequeira Abranches,Sequeira,cut,André de Sequeira,André Sequeira
230318,André da Silveira,André Silveira,Andrade,add,André da Silveira Andrade,André Silveira Andrade
231712,André Soares,André Soares,Barbosa,add,André Soares Barbosa,André Soares Barbosa
150584,André Soares Barbosa,André Soares Barbosa,Soares,cut,André Soares,André Soares
276315,André de Sousa Dias,André Sousa Dias,Sousa,cut,André de Sousa,André Sousa
208230,André Varela,André Varela,Soutomaior,add,André Varela Soutomaior,André Varela Soutomaior
211632,André Vaz,André Vaz,Frois,add,André Vaz Frois,André Vaz Frois
211625,André Vaz,André Vaz,Cabaço,add,André Vaz Cabaço,André Vaz Cabaço
127765,André Vaz Cabaço,André Vaz Cabaço,Vaz,cut,André Vaz,André Vaz
168577,André Vaz Frois,André Vaz Frois,Vaz,cut,André Vaz,André Vaz
214202,André Velho,André Velho,Fonseca,add,André Velho Fonseca,André Velho Fonseca
139532,André Velho da Fonseca,André Velho Fonseca,Velho,cut,André Velho,André Velho
255768,Antonino Augusto Freire Ribeiro de Campos,Antonino Augusto Freire Ribeiro Campos,António Augusto Freire Ribeiro de Campos,add,Antonino Augusto Freire Ribeiro de Campos António Augusto Freire Ribeiro de Campos,Antonino Augusto Freire Ribeiro Campos António Augusto Freire Ribeiro Campos
205056,Antonio Pacheco,Antonio Pacheco,Almeida,add,Antonio Pacheco Almeida,Antonio Pacheco Almeida
205011,Antonio Pacheco,Antonio Pacheco,Osório,add,Antonio Pacheco Osório,Antonio Pacheco Osório
205011,Antonio Pacheco,Antonio Pacheco,Osório,add,Antonio Pacheco Osório,Antonio Pacheco Osório
204966,Antonio Pacheco,Antonio Pacheco,Fabião,add,Antonio Pacheco Fabião,Antonio Pacheco Fabião
212055,Antonio Pessoa Delgado Homem de Lemos,Antonio Pessoa Delgado Homem Lemos,Delgado,cut,Antonio Pessoa Delgado,Antonio Pessoa Delgado
191039,Antão Rodrigues,Antão Rodrigues,Brandão,add,Antão Rodrigues Brandão,Antão Rodrigues Brandão
199363,Antão Saraiva Teixeira,Antão Saraiva Teixeira,Saraiva,cut,Antão Saraiva,Antão Saraiva
143874,Antão Álvares,Antão Álvares,Sanches,add,Antão Álvares Sanches,Antão Álvares Sanches
215628,Antão Álvares Sanches,Antão Álvares Sanches,Álvares,cut,Antão Álvares,Antão Álvares
146869,António,António,Figueiredo,add,António Figueiredo,António Figueiredo
271459,António,António,António de Saldanha Oliveira e Sousa,rep,António de Saldanha Oliveira e Sousa,António Saldanha Oliveira Sousa
232352,António Abranches Lobo,António Abranches Lobo,António Lobo Abranches,rep,António Lobo Abranches,António Lobo Abranches
283174,António de Abranches Lobo de Figueiredo e Lemos,António Abranches Lobo Figueiredo Lemos,Figueiredo,cut,António de Abranches Lobo de Figueiredo,António Abranches Lobo Figueiredo
283174,António de Abranches Lobo de Figueiredo e Lemos,António Abranches Lobo Figueiredo Lemos,Figueiredo,cut,António de Abranches Lobo de Figueiredo,António Abranches Lobo Figueiredo
140549,António de Abreu,António Abreu,Lima,add,António de Abreu Lima,António Abreu Lima
266210,António de Abreu de Araújo,António Abreu Araújo,Abreu,cut,António de Abreu,António Abreu
272227,António de Abreu Bacelar de Azevedo,António Abreu Bacelar Azevedo,António de Abreu Bacelar Chicharro Borges de Azevedo,rep,António de Abreu Bacelar Chicharro Borges de Azevedo,António Abreu Bacelar Chicharro Borges Azevedo
241879,António de Abreu Faleiro,António Abreu Faleiro,António Dias de Abreu,rep,António Dias de Abreu,António Dias Abreu
217684,António de Abreu de Lima,António Abreu Lima,Abreu,cut,António de Abreu,António Abreu
287249,António de Abreu Lima de Morais,António Abreu Lima Morais,Lencastre,add,António de Abreu Lima de Morais Lencastre,António Abreu Lima Morais Lencastre
174307,António de Abreu de Melo,António Abreu Melo,,novid,António de Abreu de Melo,António Abreu Melo
153157,António de Aguiar Carvalho,António Aguiar Carvalho,Aguiar,cut,António de Aguiar,António Aguiar
141790,António Aires,António Aires,Faleiro,add,António Aires Faleiro,António Aires Faleiro
242363,António Aires Faleiro,António Aires Faleiro,Aires,cut,António Aires,António Aires
286898,António de Albergaria Monteiro,António Albergaria Monteiro,Vasconcelos,add,António de Albergaria Monteiro Vasconcelos,António Albergaria Monteiro Vasconcelos
138592,António Alberto Carneiro,António Alberto Carneiro,de Sá,add,António Alberto Carneiro de Sá,António Alberto Carneiro Sá
282599,António Alfredo Pinto de Sousa Guedes,António Alfredo Pinto Sousa Guedes,Sousa,cut,António Alfredo Pinto de Sousa,António Alfredo Pinto Sousa
142552,António de Almeida,António Almeida,Cunha,add,António de Almeida Cunha,António Almeida Cunha
142539,António de Almeida,António Almeida,Carreira,add,António de Almeida Carreira,António Almeida Carreira
142568,António de Almeida,António Almeida,Silva,add,António de Almeida Silva,António Almeida Silva
142554,António de Almeida,António Almeida,e Sousa,add,António de Almeida e Sousa,António Almeida Sousa
142536,António de Almeida,António Almeida,Castelo Branco,add,António de Almeida Castelo Branco,António Almeida Castelo Branco
142590,António de Almeida,António Almeida,Toscano,add,António de Almeida Toscano,António Almeida Toscano
142543,António de Almeida,António Almeida,Lemos,add,António de Almeida Lemos,António Almeida Lemos
145274,António de Almeida Amado,António Almeida Amado,e Sá,add,António de Almeida Amado e Sá,António Almeida Amado Sá
277530,António de Almeida Cardoso,António Almeida Cardoso,Figueiredo,add,António de Almeida Cardoso Figueiredo,António Almeida Cardoso Figueiredo
189294,António de Almeida Castelo Branco,António Almeida Castelo Branco,Almeida,cut,António de Almeida,António Almeida
208913,António de Almeida da Cunha,António Almeida Cunha,Almeida,cut,António de Almeida,António Almeida
211907,António de Almeida Lemos,António Almeida Lemos,Almeida,cut,António de Almeida,António Almeida
225941,António de Almeida Pereira,António Almeida Pereira,Guerra de Macedo,add,António de Almeida Pereira Guerra de Macedo,António Almeida Pereira Guerra Macedo
181220,António de Almeida Pereira Guerra de Macedo,António Almeida Pereira Guerra Macedo,Pereira,cut,António de Almeida Pereira,António Almeida Pereira
240671,António de Almeida Pestana,António Almeida Pestana,Almeida,cut,António de Almeida,António Almeida
189295,António de Almeida Rangel Castelo Branco,António Almeida Rangel Castelo Branco,Rangel,cut,António de Almeida Rangel,António Almeida Rangel
224617,António de Almeida Silva,António Almeida Silva,de Almeida,cut,António de Almeida,António Almeida
224617,António de Almeida Silva,António Almeida Silva,de Almeida,cut,António de Almeida,António Almeida
235056,António de Almeida e Sousa,António Almeida Sousa,Sousa,cut,António de Almeida e Sousa,António Almeida Sousa
197191,António de Almeida Tavares,António Almeida Tavares,António Caetano de Almeida,rep,António Caetano de Almeida,António Caetano Almeida
197191,António de Almeida Tavares,António Almeida Tavares,António Caetano de Almeida,rep,António Caetano de Almeida,António Caetano Almeida
197191,António de Almeida Tavares,António Almeida Tavares,António Caetano de Almeida,rep,António Caetano de Almeida,António Caetano Almeida
204905,António de Almeida Toscano,António Almeida Toscano,Almeida,cut,António de Almeida,António Almeida
144708,António Alves,António Alves,Sousa,add,António Alves Sousa,António Alves Sousa
208916,António Alves da Cunha,António Alves Cunha,Araújo,add,António Alves da Cunha Araújo,António Alves Cunha Araújo
162705,António Alves Dinis,António Alves Dinis,Alves,cut,António Alves,António Alves
162705,António Alves Dinis,António Alves Dinis,Alves,cut,António Alves,António Alves
319185,António Alves Ferreira Rodrigues,António Alves Ferreira Rodrigues,Ferreira,cut,António Alves Ferreira,António Alves Ferreira
319185,António Alves Ferreira Rodrigues,António Alves Ferreira Rodrigues,Ferreira,cut,António Alves Ferreira,António Alves Ferreira
220837,António Alves de Painçais,António Alves Painçais,António José Alves,rep,António José Alves,António José Alves
235061,António Alves de Sousa,António Alves Sousa,Alves,cut,António Alves,António Alves
271040,António Alves de Sousa e Andrade,António Alves Sousa Andrade,Sousa,cut,António Alves de Sousa,António Alves Sousa
294592,António Amado da Cunha,António Amado Cunha,Vasconcelos,add,António Amado da Cunha Vasconcelos,António Amado Cunha Vasconcelos
277881,António de Amaral Ferreira,António Amaral Ferreira,António de Amaral,cut,António de Amaral,António Amaral
145909,António de Andrade,António Andrade,Leitão,add,António de Andrade Leitão,António Andrade Leitão
271036,António de Andrade,António Andrade,António de Andrade e Aguiar,rep,António de Andrade e Aguiar,António Andrade Aguiar
316859,António de Andrade Gonçalves Temudo,António Andrade Gonçalves Temudo,António Freire Temudo Metela,rep,António Freire Temudo Metela,António Freire Temudo Metela
240147,António de Andrade Pessoa,António Andrade Pessoa,Andrade,cut,António de Andrade,António Andrade
146637,António Antunes,António Antunes,Paiva,add,António Antunes Paiva,António Antunes Paiva
146637,António Antunes,António Antunes,Paiva,add,António Antunes Paiva,António Antunes Paiva
146639,António Antunes,António Antunes,Pina,add,António Antunes Pina,António Antunes Pina
269711,António Antunes de Almeida,António Antunes Almeida,António Antunes,cut,António Antunes,António Antunes
129897,António Antunes de Campos,António Antunes Campos,Antunes,cut,António Antunes,António Antunes
224652,António Antunes Ferreira da Silva,António Antunes Ferreira Silva,Antunes,cut,António Antunes,António Antunes
181675,António Antunes Machado,António Antunes Machado,Antunes,cut,António Antunes,António Antunes
242956,António Antunes de Pina,António Antunes Pina,Antunes,cut,António Antunes,António Antunes
147265,António da Anunciação,António Anunciação,Evangelista,add,António da Anunciação Evangelista,António Anunciação Evangelista
167316,António da Anunciação Evangelista,António Anunciação Evangelista,Anunciação,cut,António da Anunciação,António Anunciação
147511,António de Araújo,António Araújo,Velho e Barros,add,António de Araújo Velho e Barros,António Araújo Velho Barros
147488,António de Araújo,António Araújo,Azevedo,add,António de Araújo Azevedo,António Araújo Azevedo
147511,António de Araújo,António Araújo,Velho e Barros,add,António de Araújo Velho e Barros,António Araújo Velho Barros
147510,António de Araújo,António Araújo,Sousa,add,António de Araújo Sousa,António Araújo Sousa
265961,António de Araújo de Azevedo,António Araújo Azevedo,Araújo,cut,António de Araújo,António Araújo
150607,António de Araújo Barbosa,António Araújo Barbosa,Velho,add,António de Araújo Barbosa Velho,António Araújo Barbosa Velho
