gml_id,text,sourceOfNa
PT.GN.112976,Rio de Moinhos,DGT
PT.GN.112977,A-do-Pinto,DGT
PT.GN.112978,Cabeça Gorda,DGT
PT.GN.112979,São Domingos,DGT
PT.GN.112980,Vila Nova de São Bento,DGT
PT.GN.112981,Salvada,DGT
PT.GN.112982,Alvalade,DGT
PT.GN.112983,Montes Velhos,DGT
PT.GN.112984,Serpa,DGT
PT.GN.112985,Vila Verde de Ficalho,DGT
PT.GN.112986,Sines,DGT
PT.GN.112987,Ervidel,DGT
PT.GN.112988,Santa Clara de Louredo,DGT
PT.GN.112989,Penedo Gordo,DGT
PT.GN.112990,Vale de Vargo,DGT
PT.GN.112991,Aldeia dos Chãos,DGT
PT.GN.112992,Relvas Verdes,DGT
PT.GN.112993,Ermidas Aldeia,DGT
PT.GN.112994,Abela,DGT
PT.GN.112995,Ermidas-Sado,DGT
PT.GN.112996,Cumeadas,DGT
PT.GN.112997,Santiago do Cacém,DGT
PT.GN.112998,São Bartolomeu da Serra,DGT
PT.GN.112999,Beja,DGT
PT.GN.113000,Neves,DGT
PT.GN.113001,Escatelares,DGT
PT.GN.113002,Pias,DGT
PT.GN.113003,Sobral da Adiça,DGT
PT.GN.113004,Baleizão,DGT
PT.GN.113005,Canhestros,DGT
PT.GN.113006,Minas de Louzal,DGT
PT.GN.113007,Brinches,DGT
PT.GN.113008,Aldeia de Santo André,DGT
PT.GN.113009,Beringel,DGT
PT.GN.113010,Ferreira do Alentejo,DGT
PT.GN.113011,Vila Nova de Santo André,DGT
PT.GN.113012,Deixa-o-Resto,DGT
PT.GN.113013,Santo Aleixo da Restauração,DGT
PT.GN.113014,Azinheira de Barros,DGT
PT.GN.113015,Peroguarda,DGT
PT.GN.113016,São Francisco da Serra,DGT
PT.GN.113017,Figueira dos Cavaleiros,DGT
PT.GN.113018,Brescos,DGT
PT.GN.113019,São Matias,DGT
PT.GN.113020,Safara,DGT
PT.GN.113021,Costa de Santo André,DGT
PT.GN.113022,Alfundão,DGT
PT.GN.113023,Pedrógão,DGT
PT.GN.113024,Santo Amador,DGT
PT.GN.113025,Canal Caveira,DGT
PT.GN.113026,Barrancos,DGT
PT.GN.113027,Moura,DGT
PT.GN.113028,Selmes,DGT
PT.GN.113029,Faro do Alentejo,DGT
PT.GN.113030,Melides,DGT
PT.GN.113031,Cuba,DGT
PT.GN.113032,Odivelas,DGT
PT.GN.113033,Marmelar,DGT
PT.GN.113034,Grândola,DGT
PT.GN.113035,Vidigueira,DGT
PT.GN.113036,Batão,DGT
PT.GN.113037,Vale Gamito,DGT
PT.GN.113038,Vila de Frades,DGT
PT.GN.113039,Amareleja,DGT
PT.GN.113040,Água Derramada,DGT
PT.GN.113041,Bairro do Isaias,DGT
PT.GN.113042,Alqueva,DGT
PT.GN.113043,Póvoa de São Miguel,DGT
PT.GN.113044,Paragem Nova,DGT
PT.GN.113045,Vila Alva,DGT
PT.GN.113046,Alvito,DGT
PT.GN.113047,Pinheiro da Cruz,DGT
PT.GN.113048,Santana,DGT
PT.GN.113049,Amieira,DGT
PT.GN.113050,Quinta da Lomba,DGT
PT.GN.113051,Capuchos,DGT
PT.GN.113052,Quinta do Brasileiro,DGT
PT.GN.113053,Vale da Amoreira,DGT
PT.GN.113054,Redondo,DGT
PT.GN.113055,Silveiras,DGT
PT.GN.113056,Sobreda,DGT
PT.GN.113057,Bairro Gouveia,DGT
PT.GN.113058,Costa da Caparica,DGT
PT.GN.113059,Miratejo,DGT
PT.GN.113060,Carvalhinho,DGT
PT.GN.113061,Nossa Senhora da Graça de Divor,DGT
PT.GN.113062,Foros de Afeiteira,DGT
PT.GN.113063,Vale Flores,DGT
PT.GN.113064,Moita,DGT
PT.GN.113065,Funchalinho,DGT
PT.GN.113066,Fonte da Prata,DGT
PT.GN.113067,Mata dos Loios,DGT
PT.GN.113068,Alhos Vedros,DGT
PT.GN.113069,Baixa da Banheira,DGT
PT.GN.113070,Pera,DGT
PT.GN.113071,Alto do Indio,DGT
PT.GN.113072,Barreiro,DGT
PT.GN.113073,Trafaria,DGT
PT.GN.113074,Pegões-Gare,DGT
PT.GN.113075,Jardia,DGT
PT.GN.113076,Cova do Vapor,DGT
PT.GN.113077,Monte da Caparica,DGT
PT.GN.113078,Almada,DGT
PT.GN.113079,Alto da Raposeira,DGT
PT.GN.113080,Chão Duro,DGT
PT.GN.113081,Malpique,DGT
PT.GN.113082,Craveira do Norte,DGT
PT.GN.113083,Banática,DGT
PT.GN.113084,Lavradio,DGT
PT.GN.113085,Porto Brandão,DGT
PT.GN.113086,Rio Frio,DGT
PT.GN.113087,Vendas Novas,DGT
PT.GN.113088,Broega,DGT
PT.GN.113089,Sarilhos Grandes,DGT
PT.GN.113090,Afonsos,DGT
PT.GN.113091,Alto do Estanqueiro,DGT
PT.GN.113092,Pegões,DGT
PT.GN.113093,Bairro da Boa Esperança,DGT
PT.GN.113094,Bombel,DGT
PT.GN.113095,Santo Isidro de Pegões,DGT
PT.GN.113096,Faias,DGT
PT.GN.113097,Lançada,DGT
PT.GN.113098,Loja Nova,DGT
PT.GN.113099,Bairro da Mosca,DGT
PT.GN.113100,Courelas da Azaruja,DGT
PT.GN.113101,Figueiras,DGT
PT.GN.113102,Rego da Amoreira,DGT
PT.GN.113103,Alandroal,DGT
PT.GN.113104,Vale Porrim,DGT
PT.GN.113105,Fazendas do Pontal,DGT
PT.GN.113106,Carcavelos,DGT
PT.GN.113107,Parede,DGT
PT.GN.113108,Fazenda do Cortiço,DGT
PT.GN.113109,Azaruja,DGT
PT.GN.113110,Oeiras,DGT
PT.GN.113111,Cascais,DGT
PT.GN.113112,Rana,DGT
PT.GN.113113,Foros do Trapo,DGT
PT.GN.113114,São Pedro do Estoril,DGT
PT.GN.113115,São Miguel das Encostas,DGT
PT.GN.113116,Sassoeiros,DGT
PT.GN.113117,Cruz Quebrada-Dafundo,DGT
PT.GN.113118,Guia,DGT
PT.GN.113119,Algés,DGT
PT.GN.113120,Bairro do Rosário,DGT
PT.GN.113121,Murtal,DGT
PT.GN.113122,Caxias,DGT
PT.GN.113123,Paço de Arcos,DGT
PT.GN.113124,Atalaia,DGT
PT.GN.113125,Montijo,DGT
PT.GN.113126,Zambujal,DGT
PT.GN.113127,Aldeia da Serra,DGT
PT.GN.113128,Alapraia,DGT
PT.GN.113129,Arneiro,DGT
PT.GN.113130,Torre,DGT
PT.GN.113131,Penedo,DGT
PT.GN.113132,Matarraque,DGT
PT.GN.113133,São João do Estoril,DGT
PT.GN.113134,Monte Estoril,DGT
PT.GN.113135,Miraflores,DGT
PT.GN.113136,Laveiras,DGT
PT.GN.113137,Fontainhas,DGT
PT.GN.113138,Ilhas,DGT
PT.GN.113139,Pampilheira,DGT
PT.GN.113140,Laje,DGT
PT.GN.113141,São Domingos de Rana,DGT
PT.GN.113142,Murganhal,DGT
PT.GN.113143,Quinta da Marinha,DGT
PT.GN.113144,Fonte da Senhora,DGT
PT.GN.113145,Linda-a-Velha,DGT
PT.GN.113146,Samouco,DGT
PT.GN.113147,Livramento,DGT
PT.GN.113148,Alvide,DGT
PT.GN.113149,Pai do Vento,DGT
PT.GN.113150,Linda-a-Pastora,DGT
PT.GN.113151,Bela Colónia,DGT
PT.GN.113152,Estoril,DGT
PT.GN.113153,FOROS DE VALE DE FIGUEIRA,DGT
PT.GN.113154,Corte das Cheias,DGT
PT.GN.113155,Passil,DGT
PT.GN.113156,Outeiro de Polima,DGT
PT.GN.113157,Arraiolos,DGT
PT.GN.113158,Cabeço de Mouro,DGT
PT.GN.113159,Vila Fria,DGT
PT.GN.113160,Birre,DGT
PT.GN.113161,Quinta da Moura,DGT
PT.GN.113162,Caparide,DGT
PT.GN.113163,Cobre,DGT
PT.GN.113164,Pardais,DGT
PT.GN.113165,Amoreira,DGT
PT.GN.113166,Porto Salvo,DGT
PT.GN.113167,Queijas,DGT
PT.GN.113168,Abuxarda,DGT
PT.GN.113169,Atibá,DGT
PT.GN.113170,Tires,DGT
PT.GN.113171,Lisboa,DGT
PT.GN.113172,Outurela-Portela,DGT
PT.GN.113173,Gandarela,DGT
PT.GN.113174,Carrascal de Alvide,DGT
PT.GN.113175,Murches,DGT
PT.GN.113176,Carnaxide,DGT
PT.GN.113177,Abóboda,DGT
PT.GN.113178,Areia,DGT
PT.GN.113179,Casal da Choca,DGT
PT.GN.113180,Mato Cheirinhos,DGT
PT.GN.113181,Lagoa Cheia,DGT
PT.GN.113182,Leião,DGT
PT.GN.113183,Quinta Patino,DGT
PT.GN.113184,Aldeia de Juzo,DGT
PT.GN.113185,Bicesse,DGT
PT.GN.113186,São Francisco,DGT
PT.GN.113187,Leceia,DGT
PT.GN.113188,Cabreiro,DGT
PT.GN.113189,Cercal,DGT
PT.GN.113190,Alcabideche,DGT
PT.GN.113191,Barcarena,DGT
PT.GN.113192,Talaíde,DGT
PT.GN.113193,Taipadas,DGT
PT.GN.113194,Manique,DGT
PT.GN.113195,Valejas,DGT
PT.GN.113196,Alcoitão,DGT
PT.GN.113197,Charneca,DGT
PT.GN.113198,Trajouce,DGT
PT.GN.113199,Bencatel,DGT
PT.GN.113200,Atrozela,DGT
PT.GN.113201,Fábrica da Pólvora,DGT
PT.GN.113202,Queluz de Baixo,DGT
PT.GN.113203,Zambujeiro,DGT
PT.GN.113204,Adroana,DGT
PT.GN.113205,Albarraque,DGT
PT.GN.113206,Tercena,DGT
PT.GN.113207,Bairro da Cruz Vermelha,DGT
PT.GN.113208,Alcochete,DGT
PT.GN.113209,Ribeira da Penha Longa,DGT
PT.GN.113210,Cabra Figa,DGT
PT.GN.113211,Janes,DGT
PT.GN.113212,Linhó (Cascais),DGT
PT.GN.113213,Arneiro (Malveira da Serra),DGT
PT.GN.113214,Queluz,DGT
PT.GN.113215,Agualva-Cacém,DGT
PT.GN.113216,Canha,DGT
PT.GN.113217,Foros do Carrapatal,DGT
PT.GN.113218,Varge Mondar,DGT
PT.GN.113219,Pontinha,DGT
PT.GN.113220,Malveira da Serra,DGT
PT.GN.113221,Évoramonte,DGT
PT.GN.113222,Casal da Barota,DGT
PT.GN.113223,Amadora,DGT
PT.GN.113224,Beloura,DGT
PT.GN.113225,Paiões,DGT
PT.GN.113226,Serradas,DGT
PT.GN.113227,Fazendas da Arriça,DGT
PT.GN.113228,Lavre,DGT
PT.GN.113229,Linhó,DGT
PT.GN.113230,Vila Viçosa,DGT
PT.GN.113231,Abrunheira,DGT
PT.GN.113232,Idanha,DGT
PT.GN.113233,Rio de Mouro Velho,DGT
PT.GN.113234,Alto do Forte,DGT
PT.GN.113235,Serra da Luz,DGT
PT.GN.113236,Belas,DGT
PT.GN.113237,Rio de Mouro,DGT
PT.GN.113238,Bairro Novo Santo Elói,DGT
PT.GN.113239,Moscavide,DGT
PT.GN.113240,Azóia,DGT
PT.GN.113241,Paiã,DGT
PT.GN.113242,Presa,DGT
PT.GN.113243,Ranholas,DGT
PT.GN.113244,Serra das Minas,DGT
PT.GN.113245,Portela,DGT
PT.GN.113246,Casais de Mem Martins,DGT
PT.GN.113247,Venda Seca,DGT
PT.GN.113248,Prior Velho,DGT
PT.GN.113249,Ulgueira,DGT
PT.GN.113250,Olival Basto,DGT
PT.GN.113251,Sacavém,DGT
PT.GN.113252,Odivelas,DGT
PT.GN.113253,Mercês,DGT
PT.GN.113254,Rinchoa,DGT
PT.GN.113255,Vale Flores,DGT
PT.GN.113256,São Pedro de Sintra,DGT
PT.GN.113257,Tapada das Mercês,DGT
PT.GN.113258,Algueirão-Mem Martins,DGT
PT.GN.113259,Serra de Casal de Cambra,DGT
PT.GN.113260,Meleças,DGT
PT.GN.113261,Ciborro,DGT
PT.GN.113262,Quinta da Várzea,DGT
PT.GN.113263,Famões,DGT
PT.GN.113264,Casas Novas,DGT
PT.GN.113265,Camarate,DGT
PT.GN.113266,Almoçageme,DGT
PT.GN.113267,Penedo,DGT
PT.GN.113268,GLÓRIA,DGT
PT.GN.113269,Recoveiro,DGT
PT.GN.113270,Póvoa de Santo Adrião,DGT
PT.GN.113271,Casal da Carregueira,DGT
PT.GN.113272,Casal de Cambra,DGT
PT.GN.113273,Borba,DGT
PT.GN.113274,Barata,DGT
PT.GN.113275,Galamares,DGT
PT.GN.113276,Colares,DGT
PT.GN.113277,Nora,DGT
PT.GN.113278,Bobadela,DGT
PT.GN.113279,Ramada,DGT
PT.GN.113280,Sintra,DGT
PT.GN.113281,Casa da Mata Telhal,DGT
PT.GN.113282,Apelação,DGT
PT.GN.113283,Ribeira de Sintra,DGT
PT.GN.113284,Bairros Casal Novo e Moinho do Baeta,DGT
PT.GN.113285,Pexiligais,DGT
PT.GN.113286,Bairro das Areias,DGT
PT.GN.113287,Sacotes,DGT
PT.GN.113288,Barrosa,DGT
PT.GN.113289,Mucifal,DGT
PT.GN.113290,Lourel,DGT
PT.GN.113291,Várzea de Sintra,DGT
PT.GN.113292,Catujal,DGT
PT.GN.113293,Caneças,DGT
PT.GN.113294,Banzão,DGT
PT.GN.113295,Montemor,DGT
PT.GN.113296,Quinta da Fonte,DGT
PT.GN.113297,Praia Grande,DGT
PT.GN.113298,Vale de Lobos,DGT
PT.GN.113299,Frielas,DGT
PT.GN.113300,Zambujeiro,DGT
PT.GN.113301,Manjoeira,DGT
PT.GN.113302,Murteira,DGT
PT.GN.113303,Montelavar,DGT
PT.GN.113304,Torre dos Trotes,DGT
PT.GN.113305,Malhapão,DGT
PT.GN.113306,Carne Assada,DGT
PT.GN.113307,Maceira,DGT
PT.GN.113308,São João das Lampas,DGT
PT.GN.113309,Brotas,DGT
PT.GN.113310,Pedra Furada,DGT
PT.GN.113311,Ponte de Lousa,DGT
PT.GN.113312,Zambujal,DGT
PT.GN.113313,Forte da Casa,DGT
PT.GN.113314,Bocal,DGT
PT.GN.113315,Vialonga,DGT
PT.GN.113316,Elvas,DGT
PT.GN.113317,Santa Eulália,DGT
PT.GN.113318,Anços,DGT
PT.GN.113319,Santana do Mato,DGT
PT.GN.113320,Foros de Almada,DGT
PT.GN.113321,Negrais,DGT
PT.GN.113322,Salemas,DGT
PT.GN.113323,Malhada Alta,DGT
PT.GN.113324,São Lourenço de Mamporcão,DGT
PT.GN.113325,Odrinhas,DGT
PT.GN.113326,Pavia,DGT
PT.GN.113327,Cheleiros,DGT
PT.GN.113328,Alverca do Ribatejo,DGT
PT.GN.113329,Tocadelos,DGT
PT.GN.113330,Lousa,DGT
PT.GN.113331,A-dos-Potes,DGT
PT.GN.113332,Mafra Gare,DGT
PT.GN.113333,Alvarinhos,DGT
PT.GN.113334,Arados,DGT
PT.GN.113335,Ribas de Cima,DGT
PT.GN.113336,Ribas de Baixo,DGT
PT.GN.113337,Bucelas,DGT
PT.GN.113338,Montachique,DGT
PT.GN.113339,Bom Sucesso,DGT
PT.GN.113340,Cabeço de Montachique,DGT
PT.GN.113341,Arcena,DGT
PT.GN.113342,Vila de Rei,DGT
PT.GN.113343,Foros da Charneca,DGT
PT.GN.113344,Casal do Forno,DGT
PT.GN.113345,Freixial,DGT
PT.GN.113346,Biscainho,DGT
PT.GN.113347,Freixeira,DGT
PT.GN.113348,Porto Alto,DGT
PT.GN.113349,Chamboeira,DGT
PT.GN.113350,Vila Fernando,DGT
PT.GN.113351,Bemposta,DGT
PT.GN.113352,Sobralinho,DGT
PT.GN.113353,Vale de São Gião,DGT
PT.GN.113354,Igreja Nova,DGT
PT.GN.113355,Casais da Serra,DGT
PT.GN.113356,Santo Aleixo,DGT
PT.GN.113357,Asseiceira Pequena,DGT
PT.GN.113358,Casal de Vila Nova,DGT
PT.GN.113359,Santa Susana,DGT
PT.GN.113360,Charneca,DGT
PT.GN.113361,Vila Nova,DGT
PT.GN.113362,Presinheira,DGT
PT.GN.113363,Casal Moinhos,DGT
PT.GN.113364,Venda do Pinheiro,DGT
PT.GN.113365,Alhandra,DGT
PT.GN.113366,Arrifana,DGT
PT.GN.113367,Coutada Velha,DGT
PT.GN.113368,Alcainça Grande,DGT
PT.GN.113369,Samora Correia,DGT
PT.GN.113370,Loureiro,DGT
PT.GN.113371,Seixal,DGT
PT.GN.113372,Subserra,DGT
PT.GN.113373,Mafra,DGT
PT.GN.113374,Longo da Vila,DGT
PT.GN.113375,Póvoa da Galega,DGT
PT.GN.113376,Venda do Valador,DGT
PT.GN.113377,Barril de Baixo,DGT
PT.GN.113378,Barril de Cima,DGT
PT.GN.113379,Carapinheira,DGT
PT.GN.113380,Malveira,DGT
PT.GN.113381,Várzea da Lapa,DGT
PT.GN.113382,Quinta das Ervideiras,DGT
PT.GN.113383,Baleia,DGT
PT.GN.113384,Casal do Álamo,DGT
PT.GN.113385,Foros de Mora,DGT
PT.GN.113386,Casal dos Pedregulhos,DGT
PT.GN.113387,Mora,DGT
PT.GN.113388,Mortais,DGT
PT.GN.113389,Asseiceira Grande,DGT
PT.GN.113390,Casa Branca,DGT
PT.GN.113391,Brejos,DGT
PT.GN.113392,Carvoeira,DGT
PT.GN.113393,Quintal,DGT
PT.GN.113394,Milharado,DGT
PT.GN.113395,Roussada,DGT
PT.GN.113396,Sousel,DGT
PT.GN.113397,Cotovios,DGT
PT.GN.113398,Montinho dos Pegos,DGT
PT.GN.113399,Tituaria,DGT
PT.GN.113400,Zambujal,DGT
PT.GN.113401,Fonte Boa da Brincosa,DGT
PT.GN.113402,Veiros,DGT
PT.GN.113403,A-dos-Bispos,DGT
PT.GN.113404,Trancoso do Meio / Baixo,DGT
PT.GN.113405,São Vicente,DGT
PT.GN.113406,Bom Retiro,DGT
PT.GN.113407,Arranhó,DGT
PT.GN.113408,Barrosa,DGT
PT.GN.113409,Paz,DGT
PT.GN.113410,Casal da Serra,DGT
PT.GN.113411,Rondulha,DGT
PT.GN.113412,Vila Franca de Xira,DGT
PT.GN.113413,Barbacena,DGT
PT.GN.113414,Murgeira,DGT
PT.GN.113415,Lapa da Serra,DGT
PT.GN.113416,Coruche,DGT
PT.GN.113417,Cano,DGT
PT.GN.113418,A-do-Barriga,DGT
PT.GN.113419,Azervadinha,DGT
PT.GN.113420,Benavente,DGT
PT.GN.113421,Sobreiro,DGT
PT.GN.113422,Guia,DGT
PT.GN.113423,Seixal,DGT
PT.GN.113424,Santo Amaro,DGT
PT.GN.113425,Serreia,DGT
PT.GN.113426,Casa Nova,DGT
PT.GN.113427,Fajarda,DGT
PT.GN.113428,Ericeira,DGT
PT.GN.113429,Caeiros,DGT
PT.GN.113430,Louriceira de Cima,DGT
PT.GN.113431,Sapataria,DGT
PT.GN.113432,Várzea Fresca,DGT
PT.GN.113433,Outeirinho,DGT
PT.GN.113434,Pinhal dos Frades,DGT
PT.GN.113435,Barreiralva,DGT
PT.GN.113436,Povos,DGT
PT.GN.113437,Achada,DGT
PT.GN.113438,Carrasqueiro,DGT
PT.GN.113439,Vila Franca do Rosário,DGT
PT.GN.113440,Carondes,DGT
PT.GN.113441,Foros de Coruche,DGT
PT.GN.113442,Carapiteira,DGT
PT.GN.113443,Couço,DGT
PT.GN.113444,Pero Negro,DGT
PT.GN.113445,Lagoiços,DGT
PT.GN.113446,Arruda dos Vinhos,DGT
PT.GN.113447,Cachoeiras,DGT
PT.GN.113448,Enxara dos Cavaleiros,DGT
PT.GN.113449,Gradil,DGT
PT.GN.113450,Casal Querido,DGT
PT.GN.113451,Perna de Pau,DGT
PT.GN.113452,Casal das Antas,DGT
PT.GN.113453,Tourinha,DGT
PT.GN.113454,Sabugos,DGT
PT.GN.113455,Erra,DGT
PT.GN.113456,Enxara do Bispo,DGT
PT.GN.113457,Barras,DGT
PT.GN.113458,Ervideira,DGT
PT.GN.113459,Vermoeira,DGT
PT.GN.113460,Santo Isidoro,DGT
PT.GN.113461,Castanheira do Ribatejo,DGT
PT.GN.113462,Quinta da Serra,DGT
PT.GN.113463,Foros de Salvaterra,DGT
PT.GN.113464,Ribamar,DGT
PT.GN.113465,Palhais,DGT
PT.GN.113466,Seramena,DGT
PT.GN.113467,Pontes de Monfalim,DGT
PT.GN.113468,Vala do Carregado,DGT
PT.GN.113469,São Sebastião,DGT
PT.GN.113470,Cadafais,DGT
PT.GN.113471,Martim Afonso,DGT
PT.GN.113472,Almargem,DGT
PT.GN.113473,Santa Eulália,DGT
PT.GN.113474,Salvaterra de Magos,DGT
PT.GN.113475,Picanceira,DGT
PT.GN.113476,Coitadinha,DGT
PT.GN.113477,Caneira Nova,DGT
PT.GN.113478,Alcôrrego,DGT
PT.GN.113479,Folgados,DGT
PT.GN.113480,Campo Maior,DGT
PT.GN.113481,Sobral de Monte Agraço,DGT
PT.GN.113482,Casais da Marmeleira,DGT
PT.GN.113483,Carregado,DGT
PT.GN.113484,Preces,DGT
PT.GN.113485,Guizanderia,DGT
PT.GN.113486,Feliteira,DGT
PT.GN.113487,Casais de São Lourenço,DGT
PT.GN.113488,Vale Queimado,DGT
PT.GN.113489,Refugidos,DGT
PT.GN.113490,Freixofeira,DGT
PT.GN.113491,Fetais,DGT
PT.GN.113492,Casal do Sarra,DGT
PT.GN.113493,Casal das Eiras,DGT
PT.GN.113494,Cadriceira,DGT
PT.GN.113495,Furadouro,DGT
PT.GN.113496,Galiza,DGT
PT.GN.113497,Freiria,DGT
PT.GN.113498,Casal Pinheiro,DGT
PT.GN.113499,Glória do Ribatejo,DGT
PT.GN.113500,Encarnação,DGT
PT.GN.113501,Carambancha,DGT
PT.GN.113502,Campo Real,DGT
PT.GN.113503,Santana da Carnota,DGT
PT.GN.113504,Casais de Santo António,DGT
PT.GN.113505,Ervedal,DGT
PT.GN.113506,Vila Nova da Rainha,DGT
PT.GN.113507,Dois Portos,DGT
PT.GN.113508,Obras Novas,DGT
PT.GN.113509,Casais Novos,DGT
PT.GN.113510,Marinhais,DGT
PT.GN.113511,Ribaldeira,DGT
PT.GN.113512,Turcifal,DGT
PT.GN.113513,Runa,DGT
PT.GN.113514,Avis,DGT
PT.GN.113515,Charneca,DGT
PT.GN.113516,Casal dos Paixões,DGT
PT.GN.113517,Fronteira,DGT
PT.GN.113518,Monforte,DGT
PT.GN.113519,Mugideira,DGT
PT.GN.113520,Alfeiria,DGT
PT.GN.113521,Buligueira,DGT
PT.GN.113522,Alenquer,DGT
PT.GN.113523,Caixaria,DGT
PT.GN.113524,Barril,DGT
PT.GN.113525,Carvalhal,DGT
PT.GN.113526,Azenha dos Tanoeiros,DGT
PT.GN.113527,Porto da Luz,DGT
PT.GN.113528,Panças,DGT
PT.GN.113529,São Domingos de Carmões,DGT
PT.GN.113530,Casais da Areia,DGT
PT.GN.113531,Nossa Senhora dos Degolados,DGT
PT.GN.113532,Ribafria,DGT
PT.GN.113533,Orjariça,DGT
PT.GN.113534,Mato,DGT
PT.GN.113535,Reguengo,DGT
PT.GN.113536,Carreiras,DGT
PT.GN.113537,São Pedro da Cadeira,DGT
PT.GN.113538,Azambuja,DGT
PT.GN.113539,Montargil,DGT
PT.GN.113540,Zibreira,DGT
PT.GN.113541,Casais dos Arneiros,DGT
PT.GN.113542,Escravilheira,DGT
PT.GN.113543,Espiçandeira,DGT
PT.GN.113544,Cheganças,DGT
PT.GN.113545,Carvoeira,DGT
PT.GN.113546,Granho,DGT
PT.GN.113547,Valada,DGT
PT.GN.113548,Aldeia Galega,DGT
PT.GN.113549,Bordinheira,DGT
PT.GN.113550,Aldeia Gavinha,DGT
PT.GN.113551,Aldeia Nossa Senhora  da Glória,DGT
PT.GN.113552,Coutada,DGT
PT.GN.113553,Ribeira de Pedrulhos,DGT
PT.GN.113554,Curvel,DGT
PT.GN.113555,Penafirme da Mata,DGT
PT.GN.113556,Vaiamonte,DGT
PT.GN.113557,Torres Vedras,DGT
PT.GN.113558,Gondruzeira,DGT
PT.GN.113559,Gibraltar,DGT
PT.GN.113560,Ordasqueira,DGT
PT.GN.113561,Matacães,DGT
PT.GN.113562,Merceana,DGT
PT.GN.113563,Paiol,DGT
PT.GN.113564,Ponte do Rol,DGT
PT.GN.113565,Arneiro,DGT
PT.GN.113566,Muge,DGT
PT.GN.113567,Farinha Branca,DGT
PT.GN.113568,Olhalvo,DGT
PT.GN.113569,Paúl,DGT
PT.GN.113570,Porto de Muge,DGT
PT.GN.113571,Benavila,DGT
PT.GN.113572,Casalinhos de Alfaiata,DGT
PT.GN.113573,Sarge,DGT
PT.GN.113574,Casais da Lagoa,DGT
PT.GN.113575,Raposa,DGT
PT.GN.113576,Paços,DGT
PT.GN.113577,Freixial de Cima,DGT
PT.GN.113578,Caixeiros,DGT
PT.GN.113579,Silveira,DGT
PT.GN.113580,Vale da Pedra,DGT
PT.GN.113581,Aveiras de Baixo,DGT
PT.GN.113582,Monte Redondo,DGT
PT.GN.113583,Pocariça,DGT
PT.GN.113584,Secarias,DGT
PT.GN.113585,Vale do Paraíso,DGT
PT.GN.113586,Ota,DGT
PT.GN.113587,Casal Cochim,DGT
PT.GN.113588,Labrujeira,DGT
PT.GN.113589,Quentes,DGT
PT.GN.113590,Atalaia,DGT
PT.GN.113591,Vale de Azenha,DGT
PT.GN.113592,Santa Cruz,DGT
PT.GN.113593,Cerca,DGT
PT.GN.113594,Cruz do Campo,DGT
PT.GN.113595,Arronches,DGT
PT.GN.113596,Casais das Amarelas,DGT
PT.GN.113597,Foros de Benfica do Ribatejo,DGT
PT.GN.113598,Boavista,DGT
PT.GN.113599,Cabeço de Vide,DGT
PT.GN.113600,Casais dos Lagartos,DGT
PT.GN.113601,Atouguia,DGT
PT.GN.113602,Vale do Vilão,DGT
PT.GN.113603,Ermegeira,DGT
PT.GN.113604,Casais dos Penedos,DGT
PT.GN.113605,Ameal,DGT
PT.GN.113606,Aveiras de Cima,DGT
PT.GN.113607,Marés,DGT
PT.GN.113608,Penedos,DGT
PT.GN.113609,Casais das Comeiras,DGT
PT.GN.113610,Abrunheira,DGT
PT.GN.113611,Maxial,DGT
PT.GN.113612,Assumar,DGT
PT.GN.113613,Benfica do Ribatejo,DGT
PT.GN.113614,Cabanas de Chão,DGT
PT.GN.113615,Portela,DGT
PT.GN.113616,Casais do Vale da Zebra,DGT
PT.GN.113617,Abrigada,DGT
PT.GN.113618,Aldeia Grande,DGT
PT.GN.113619,Vale de Janelas,DGT
PT.GN.113620,Paula,DGT
PT.GN.113621,Eiras,DGT
PT.GN.113622,Ramalhal,DGT
PT.GN.113623,Pontével,DGT
PT.GN.113624,Várzeas,DGT
PT.GN.113625,Póvoa de Penafirme,DGT
PT.GN.113626,Póvoa de Além,DGT
PT.GN.113627,Foros do Arrão de Baixo,DGT
PT.GN.113628,Precateira,DGT
PT.GN.113629,Galveias,DGT
PT.GN.113630,Casais da Lapa,DGT
PT.GN.113631,Bombardeira,DGT
PT.GN.113632,Azeitada,DGT
PT.GN.113633,Vila Verde dos Francos,DGT
PT.GN.113634,Casais da Póvoa,DGT
PT.GN.113635,Cartaxo,DGT
PT.GN.113636,Vila Chã de Ourique,DGT
PT.GN.113637,Vale da Pinta,DGT
PT.GN.113638,Vale de Santarém,DGT
PT.GN.113639,Fazendas de Almeirim,DGT
PT.GN.113640,Foros do Arrão,DGT
PT.GN.113641,Vale da Borra,DGT
PT.GN.113642,Vilar,DGT
PT.GN.113643,Casais Larana,DGT
PT.GN.113644,Seda,DGT
PT.GN.113645,Maceira,DGT
PT.GN.113646,Outeiro da Cabeça,DGT
PT.GN.113647,Cabeça Gorda,DGT
PT.GN.113648,Alter do Chão,DGT
PT.GN.113649,Campelos,DGT
PT.GN.113650,Cabeça Gorda,DGT
PT.GN.113651,Almeirim,DGT
PT.GN.113652,Alcoentre,DGT
PT.GN.113653,Ribamar,DGT
PT.GN.113654,Casalinho das Oliveiras,DGT
PT.GN.113655,Espinheira,DGT
PT.GN.113656,Marquiteira,DGT
PT.GN.113657,São Salvador,DGT
PT.GN.113658,Ribeira de Palheiros,DGT
