count,date_in,date_max,naturalidade,normalizada,geocoder,id,address,city,country,importance,class,type,latitude,longitude,distance
1,1782-11-02,1782-11-02,"São Tiago da Cachoeira, Baía, Brasil","São Tiago da Cachoeira, Baía, Brasil",,,,,,,,,,,
1,1766-10-01,1766-10-01,"São Tiago da Capela, Penafiel","São Tiago da Capela, Penafiel",,,,,,,,,,,
1,1716-01-07,1716-01-07,São Tiago da Copela,São Tiago da Copela,,,,,,,,,,,
1,1705-10-01,1705-10-01,São Tiago da Ribeira de Fragoas,São Tiago da Ribeira de Fragoas,,,,,,,,,,,
1,1764-10-01,1764-10-01,"São Tiago de Aldreu, Barcelos","São Tiago de Aldreu, Barcelos",,,,,,,,,,,
1,1710-10-01,1710-10-01,São Tiago de Antas,São Tiago de Antas,,,,,,,,,,,
1,1745-10-01,1745-10-01,São Tiago de Arcozelo,São Tiago de Arcozelo,,,,,,,,,,,
1,1726-12-07,1726-12-07,São Tiago de Areias,São Tiago de Areias,,,,,,,,,,,
1,1721-10-01,1721-10-01,São Tiago de Armamar,São Tiago de Armamar,,,,,,,,,,,
1,1725-02-12,1725-02-12,São Tiago de Beduido,São Tiago de Beduido,,,,,,,,,,,
1,1661-10-14,1661-10-14,"São Tiago de Beduido, Estarreja","São Tiago de Beduido, Estarreja",,,,,,,,,,,
1,1877-10-16,1877-10-16,São Tiago de Bougado,São Tiago de Bougado,,,,,,,,,,,
1,1706-12-18,1706-12-18,São Tiago de Burgães,São Tiago de Burgães,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Tiago de Carvalhais,São Tiago de Carvalhais,,,,,,,,,,,
1,1684-10-01,1684-10-01,São Tiago de Cassurães,São Tiago de Cassurães,,,,,,,,,,,
1,1643-11-18,1643-11-18,São Tiago de Casurrães,São Tiago de Casurrães,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Tiago de Cossourado,São Tiago de Cossourado,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Tiago de Cousorado,São Tiago de Cousorado,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Tiago de Custoias,São Tiago de Custoias,,,,,,,,,,,
1,1720-10-01,1720-10-01,"São Tiago de Encourados, Barcelos","São Tiago de Encourados, Barcelos",,,,,,,,,,,
1,1797-10-05,1797-10-05,"São Tiago de Faia, Guimarães","São Tiago de Faia, Guimarães",,,,,,,,,,,
1,1764-10-01,1764-10-01,"São Tiago de Folhadela, Vila Real","São Tiago de Folhadela, Vila Real",,,,,,,,,,,
1,1789-06-05,1789-06-05,São Tiago de Gagos,São Tiago de Gagos,,,,,,,,,,,
1,1750-10-01,1750-10-01,São Tiago de Gastão,São Tiago de Gastão,,,,,,,,,,,
1,1762-12-01,1762-12-01,São Tiago de Gesteira,São Tiago de Gesteira,,,,,,,,,,,
1,1754-10-01,1754-10-01,"São Tiago de Goães, Bouro","São Tiago de Goães, Bouro",,,,,,,,,,,
1,1895-10-14,1895-10-14,São Tiago de Góis,São Tiago de Góis,,,,,,,,,,,
1,1891-10-06,1891-10-06,São Tiago de Labruge,São Tiago de Labruge,,,,,,,,,,,
1,1708-10-29,1708-10-29,São Tiago de Lemos,São Tiago de Lemos,,,,,,,,,,,
1,1754-10-01,1754-10-01,São Tiago de Lobão,São Tiago de Lobão,,,,,,,,,,,
1,1897-10-12,1897-10-12,São Tiago de Lordelo,São Tiago de Lordelo,osm,5837302.0,"Lordelo, Felgueiras, Lordelo, Porto, PT-13, Portugal",Felgueiras,Portugal,0.335,boundary,historic,41.31141245,-8.2254438069032,123.76138829585574
1,1784-10-30,1784-10-30,"São Tiago de Lordelo, Barcelos","São Tiago de Lordelo, Barcelos",,,,,,,,,,,
1,1633-11-26,1633-11-26,São Tiago de Milagres,São Tiago de Milagres,,,,,,,,,,,
1,1739-10-01,1739-10-01,São Tiago de Milheirós,São Tiago de Milheirós,,,,,,,,,,,
1,1585-10-11,1585-10-11,"São Tiago de Piães, Sinfães","São Tiago de Piães, Sinfães",,,,,,,,,,,
1,1769-11-01,1769-11-01,"São Tiago de Poiares, Barcelos","São Tiago de Poiares, Barcelos",,,,,,,,,,,
1,1844-10-31,1844-10-31,São Tiago de Priscos,São Tiago de Priscos,,,,,,,,,,,
1,1685-10-19,1685-10-19,São Tiago de Rebordão,São Tiago de Rebordão,,,,,,,,,,,
1,1747-10-01,1747-10-01,São Tiago de Rebordões,São Tiago de Rebordões,,,,,,,,,,,
1,1748-10-01,1748-10-01,São Tiago de Riba-Ul,São Tiago de Riba-Ul,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Tiago de Sabariz,São Tiago de Sabariz,,,,,,,,,,,
1,1747-10-01,1747-10-01,São Tiago de Sarnadelo,São Tiago de Sarnadelo,,,,,,,,,,,
1,1689-10-01,1689-10-01,São Tiago de Sequiade,São Tiago de Sequiade,,,,,,,,,,,
1,1841-10-16,1841-10-16,São Tiago de Sernadelo,São Tiago de Sernadelo,,,,,,,,,,,
1,1743-10-01,1743-10-01,São Tiago de Sopo,São Tiago de Sopo,,,,,,,,,,,
1,1814-10-31,1814-10-31,"São Tiago de São Pris, Viana","São Tiago de São Pris, Viana",,,,,,,,,,,
1,1741-12-15,1741-12-15,São Tiago de Valadares,São Tiago de Valadares,,,,,,,,,,,
1,1820-11-15,1820-11-15,São Tiago de Valpedre,São Tiago de Valpedre,,,,,,,,,,,
1,1735-11-29,1735-11-29,São Tiago do Castelo de Lanhoso,São Tiago do Castelo de Lanhoso,,,,,,,,,,,
1,1781-10-30,1781-10-30,"São Tiago, Arcozelo","São Tiago, Arcozelo",,,,,,,,,,,
1,1758-01-08,1758-01-08,"São Tiago, Besteiros","São Tiago, Besteiros",,,,,,,,,,,
1,1904-10-03,1904-10-03,"São Tiago, Cabo Verde","São Tiago, Cabo Verde",,,,,,,,,,,
1,1761-01-03,1761-01-03,"São Tiago, Castelões","São Tiago, Castelões",,,,,,,,,,,
1,1908-10-07,1908-10-07,"São Tiago, Coimbra","São Tiago, Coimbra",,,,,,,,,,,
1,1829-10-30,1829-10-30,"São Tiago, Fonte Arcada","São Tiago, Fonte Arcada",osm,1563071680.0,"São Tiago, Melres e Medas, Gondomar, Melres, Porto, PT-13, Portugal",Gondomar,Portugal,0.45,place,hamlet,41.073847,-8.4140592,96.21917687502985
1,1764-10-01,1764-10-01,"São Tiago, Guarda","São Tiago, Guarda",,,,,,,,,,,
1,1773-10-16,1773-10-16,"São Tiago, Louriçal","São Tiago, Louriçal",,,,,,,,,,,
1,1663-02-04,1663-02-04,"São Tiago, Porto","São Tiago, Porto",osm,1563071680.0,"São Tiago, Melres e Medas, Gondomar, Melres, Porto, PT-13, Portugal",Gondomar,Portugal,0.56,place,hamlet,41.073847,-8.4140592,96.21917687502985
1,1757-10-01,1757-10-01,"São Tiago, Ronfe","São Tiago, Ronfe",,,,,,,,,,,
1,1761-10-01,1761-10-01,"São Tiago, Sequiade","São Tiago, Sequiade",,,,,,,,,,,
1,1652-10-15,1652-10-15,"São Tiago, Serpa","São Tiago, Serpa",,,,,,,,,,,
1,1774-11-24,1774-11-24,São Tomé da Cunha Baixa,São Tomé da Cunha Baixa,,,,,,,,,,,
1,1865-10-04,1865-10-04,São Tomé da Trindade,São Tomé da Trindade,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Tomé de Canelas,São Tomé de Canelas,,,,,,,,,,,
1,1878-10-16,1878-10-16,São Tomé de Covelas,São Tomé de Covelas,osm,3930361659.0,"São Tomé de Covelas, Santa Cruz do Douro e São Tomé de Covelas, Baião, Porto, PT-13, Portugal",Santa Cruz do Douro e São Tomé de Covelas,Portugal,0.675,place,village,41.1282181,-7.982052,108.92453652467088
1,1888-10-15,1888-10-15,São Tomé de Covelos,São Tomé de Covelos,,,,,,,,,,,
1,1813-10-23,1813-10-23,São Tomé de Cuvelas,São Tomé de Cuvelas,,,,,,,,,,,
1,1722-10-01,1722-10-01,São Tomé de Lanhes,São Tomé de Lanhes,,,,,,,,,,,
1,1895-10-13,1895-10-13,"São Tomé de Vade, Ponte da Barca","São Tomé de Vade, Ponte da Barca",osm,3818025984.0,"Vade (São Tomé), Vade (São Tomé), Ponte da Barca, Viana do Castelo, Portugal",Vade (São Tomé),Portugal,0.983827688081076,place,village,41.7822325,-8.4061827,174.89666906295022
1,1712-10-01,1712-10-01,São Tomé do Vade,São Tomé do Vade,osm,3818025984.0,"Vade (São Tomé), Vade (São Tomé), Ponte da Barca, Viana do Castelo, Portugal",Vade (São Tomé),Portugal,0.6838276880810759,place,village,41.7822325,-8.4061827,174.89666906295022
1,1913-07-08,1913-07-08,"São Tomé, , África","São Tomé, , África",osm,535880.0,São Tomé e Príncipe,,São Tomé e Príncipe,0.8245364589328441,boundary,administrative,0.8875498,6.9648718,4624.802175338824
1,1902-10-03,1902-10-03,"São Tomé, Africa","São Tomé, Africa",osm,535880.0,São Tomé e Príncipe,,São Tomé e Príncipe,0.8245364589328441,boundary,administrative,0.8875498,6.9648718,4624.802175338824
1,1900-10-03,1900-10-03,"São Tomé, Africa Ocidental","São Tomé, Africa Ocidental",,,,,,,,,,,
1,1883-10-02,1883-10-02,"São Tomé, Caldelas","São Tomé, Caldelas",,,,,,,,,,,
1,1765-10-01,1765-10-01,"São Tomé, Cubelas","São Tomé, Cubelas",,,,,,,,,,,
1,1731-10-01,1731-10-01,São Veríssimo de Nevogilde,São Veríssimo de Nevogilde,osm,5734591390.0,"Junda de Freguesia de Nevogilde, 188, Rua de São Veríssimo, Casais, Lousada, Porto, PT-13, Portugal",Lousada,Portugal,0.411,place,house,41.253524,-8.3139836,116.5530345876033
1,1749-10-01,1749-10-01,São Veríssimo de Tamel,São Veríssimo de Tamel,osm,4058985.0,"Tamel (São Veríssimo), Barcelos, Braga, Portugal",Barcelos,Portugal,0.6436591220057595,boundary,administrative,41.5496246,-8.5923517,149.71164765837418
1,1822-10-30,1822-10-30,São Vicente da Chã,São Vicente da Chã,,,,,,,,,,,
1,1905-10-03,1905-10-03,São Vicente da Raia,São Vicente da Raia,,,,,,,,,,,
1,1905-10-31,1905-10-31,São Vicente de Alfena,São Vicente de Alfena,,,,,,,,,,,
1,1764-10-01,1764-10-01,São Vicente de Campos,São Vicente de Campos,osm,3714397055.0,"São Vicente de Paulo, Centro, Moreira César, Pindamonhangaba, Região Imediata de Taubaté-Pindamonhangaba, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil",Pindamonhangaba,Brasil,0.65,place,neighbourhood,-22.9139403,-45.3651484,7968.716433212865
1,1712-11-04,1712-11-04,São Vicente de Eirivo,São Vicente de Eirivo,,,,,,,,,,,
1,1715-10-29,1715-10-29,São Vicente de Erivo,São Vicente de Erivo,,,,,,,,,,,
1,1785-10-17,1785-10-17,São Vicente de Fora,São Vicente de Fora,osm,4360243210.0,"São Vicente de Fora, Graça, São Vicente, Lisboa, Lisboa, Portugal",Lisboa,Portugal,0.7855568849477788,place,neighbourhood,38.7161716,-9.1260238,176.18314856945548
1,1747-10-01,1747-10-01,"São Vicente de Fornelos, Ponte de Lima","São Vicente de Fornelos, Ponte de Lima",,,,,,,,,,,
1,1821-11-05,1821-11-05,"São Vicente de Paços, Guimarães","São Vicente de Paços, Guimarães",,,,,,,,,,,
1,1894-10-08,1894-10-08,"São Vicente de Pereira, Ovar","São Vicente de Pereira, Ovar",,,,,,,,,,,
1,1829-10-31,1829-10-31,São Vicente de Pinheiro,São Vicente de Pinheiro,osm,5928163.0,"Termas de São Vicente, Penafiel, Portela, Porto, PT-13, Portugal",Penafiel,Portugal,0.5435246308816305,boundary,administrative,41.112466350000005,-8.299205317667987,101.07313247328304
1,1813-10-22,1813-10-22,"São Vicente de Pinheiro, Penafiel","São Vicente de Pinheiro, Penafiel",osm,5928163.0,"Termas de São Vicente, Penafiel, Portela, Porto, PT-13, Portugal",Penafiel,Portugal,0.6535246308816305,boundary,administrative,41.112466350000005,-8.299205317667987,101.07313247328304
