value,count,date_in,date_max
"Lisboa, Viana de Áustria",1,1742-10-01,1742-10-01
"Lisboa, no Acto de Formatura diz ser natural de MIrandela, Actos e Graus 48, Cad 2º, pg 29",1,1686-10-01,1686-10-01
Litrela,1,1695-12-23,1695-12-23
Litém,1,1689-10-01,1689-10-01
"Livramento, Mafra",1,1908-10-08,1908-10-08
Lobelha do Mato,1,1567-07-02,1567-07-02
"Lobelha do Mato, Viseu",1,1558-01-04,1558-01-04
Lobelhe do Mato,1,1642-10-20,1642-10-20
"Lobelhe, Mato",1,1609-12-05,1609-12-05
"Lobelhe, Valença",1,1897-10-13,1897-10-13
"Lobão, Santa Maria da Feira",1,1874-10-02,1874-10-02
Lodares,1,1772-10-00,1772-10-00
"Lodares, Lousada",1,1906-10-02,1906-10-02
Lodeiro,1,1827-10-13,1827-10-13
"Lodões, Moncorvo",1,1780-12-09,1780-12-09
Lofreu,1,1854-10-14,1854-10-14
Logobom,1,1625-11-12,1625-11-12
Lograssol,1,1838-10-27,1838-10-27
Lograçal,1,1733-11-28,1733-11-28
Loivo,1,1740-10-01,1740-10-01
"Loivo, Viana do Castelo",1,1859-10-10,1859-10-10
Loivos da Serra,1,1741-10-01,1741-10-01
"Loivos, Bragança",1,1793-10-31,1793-10-31
"Loivos, Vila Nova de Cerveira",1,1726-10-01,1726-10-01
Lolos,1,1537-09-26,1537-09-26
Lomar,1,1697-10-01,1697-10-01
"Lomar, Braga",1,1910-10-13,1910-10-13
Lomba dos Palheiros,1,1744-10-01,1744-10-01
"Lomba, Porto",1,1760-10-01,1760-10-01
Lombada de Poiares,1,1818-10-31,1818-10-31
Lombo da Égua,1,1793-10-09,1793-10-09
Longhin de Salcete,1,1898-10-06,1898-10-06
Longo de Deus,1,1734-10-01,1734-10-01
"Longo de Deus, Eiras",1,1766-10-01,1766-10-01
Longos Vales,1,1903-10-08,1903-10-08
Longroeira,1,1739-10-01,1739-10-01
"Longroiva, São Comba",1,1718-12-09,1718-12-09
"Longroiva, freg de Santa Maria, c Mêda",1,1819-10-18,1819-10-18
"Lontolim ou Loutolim, Salcete, Goa, Índia",1,1840-10-16,1840-10-16
Lontulim,1,1886-10-14,1886-10-14
Lontulim ou Loutolim,1,1839-10-15,1839-10-15
Lopa,1,1759-10-01,1759-10-01
Lopa do Lobo,1,1758-10-01,1758-10-01
Lopo,1,1742-01-16,1742-01-16
Lordelo do Ouro,1,1721-10-01,1721-10-01
"Lordelo, Barcelos",1,1785-10-21,1785-10-21
"Loredo, Feira",1,1768-10-01,1768-10-01
Lorosa,1,1577-10-02,1577-10-02
Loroza,1,1764-10-01,1764-10-01
"Lorvão, Coimbra",1,1750-10-01,1750-10-01
Lourada,1,1680-10-15,1680-10-15
"Louredo, Lamego",1,1602-07-07,1602-07-07
"Louredo, Viana do Castelo",1,1883-10-02,1883-10-02
"Loureira, Barcelos",1,1764-10-01,1764-10-01
Loureiro de Baixo,1,1746-12-14,1746-12-14
"Loureiro, Oliveira de Azeméis",1,1696-10-01,1696-10-01
"Loureiro, Resende",1,1904-10-03,1904-10-03
"Loureiro, Viseu",1,1815-10-30,1815-10-30
"Lourenço Marques, Moçambique",1,1908-10-07,1908-10-07
"Loures, Santa Maria de",1,1709-10-01,1709-10-01
Lourinhã de Baixo,1,1744-10-01,1744-10-01
"Lourinhã, Ourém",1,1772-10-13,1772-10-13
"Lourinhã, Vila Nova de Ourém",1,1772-10-00,1772-10-00
Louriçal no Campo,1,1826-10-10,1826-10-10
"Louro, Famalicão",1,1894-11-14,1894-11-14
Lourosa da Beira,1,1650-11-12,1650-11-12
Lourosa da Telha,1,1865-10-13,1865-10-13
"Lourosa da Telha, Viseu",1,1868-07-13,1868-07-13
Lourosa de Cima,1,1764-10-01,1764-10-01
Lourosa de São Tiago de Besteiros,1,1727-10-01,1727-10-01
"Lourosa, Feira",1,1688-10-01,1688-10-01
"Lourosa, São Tiago de Besteiros",1,1726-11-05,1726-11-05
"Lourosa, Viseu",1,1861-10-03,1861-10-03
"Lourosa, Vouzela",1,1904-10-03,1904-10-03
Lourêdo,1,1753-12-22,1753-12-22
Lousado,1,1700-10-01,1700-10-01
"Lousal, Portalegre",1,1840-10-13,1840-10-13
Lousan,1,1905-10-24,1905-10-24
Lousâ,1,1671-10-01,1671-10-01
Lousã ou Coura,1,1661-10-26,1661-10-26
"Lousã, Botão",1,1811-10-30,1811-10-30
"Lousã, Moncorvo",1,1894-10-09,1894-10-09
"Loutelim de Salsete, Índia",1,1840-10-16,1840-10-16
Loutim,1,1672-10-22,1672-10-22
Louto de Rebordões,1,1743-10-01,1743-10-01
"Loutolim, Goa",1,1895-11-03,1895-11-03
"Lubando, Africa",1,1906-10-20,1906-10-20
Lugar das Rãs,1,1743-10-01,1743-10-01
Lugar de João Pires,1,1670-12-01,1670-12-01
"Lugar do Cardeal, Coimbra",1,1796-10-31,1796-10-31
Lugar do Ouro,1,1741-06-15,1741-06-15
"Lugar do Porco, Celorico de Basto",1,1763-10-01,1763-10-01
"Lugar do Porco, Pinhel",1,1745-10-01,1745-10-01
Lugar dos Gatos,1,1735-10-01,1735-10-01
Lugar dos Netos,1,1735-12-15,1735-12-15
"Lumiar, Lisboa",1,1791-10-06,1791-10-06
Luselos,1,1594-07-19,1594-07-19
"Lusianes, Viseu",1,1764-10-01,1764-10-01
Lusim,1,1633-10-14,1633-10-14
"Lusinde, Viseu",1,1796-10-31,1796-10-31
"Lustosa, Porto",1,1817-11-05,1817-11-05
"Luzinde, Viseu",1,1764-10-01,1764-10-01
Luzindo,1,1703-10-01,1703-10-01
Luzinho,1,1720-10-01,1720-10-01
Luís António,1,1770-10-01,1770-10-01
"Macabé, Brasil",1,1871-10-14,1871-10-14
Macahé,1,1877-10-16,1877-10-16
"Macahé, São Tomé",1,1860-10-02,1860-10-02
Maceda,1,1738-10-01,1738-10-01
Macedo,1,1895-10-18,1895-10-18
Maceira de Sarnes,1,1730-10-01,1730-10-01
Maceira de Vinhais,1,1704-10-01,1704-10-01
"Maceira, Fornos de Algodres",1,1898-10-10,1898-10-10
"Maceira, Guarda",1,1844-10-30,1844-10-30
"Maceira, Guimarães",1,1773-07-10,1773-07-10
"Maceiradão, Moimenta",1,1705-10-01,1705-10-01
"Maceres, Tondela",1,1761-10-01,1761-10-01
"Machade, Évora",1,1791-06-11,1791-06-11
Machados,1,1757-10-30,1757-10-30
"Machados, Leiria",1,1742-10-01,1742-10-01
Machiais,1,1747-10-01,1747-10-01
Machio,1,1743-10-01,1743-10-01
"Machio de Baixo, Arganil",1,1800-10-30,1800-10-30
Machão,1,1643-01-25,1643-01-25
Macieira da Feira,1,1740-10-01,1740-10-01
Macieira de Alcoba,1,1761-10-01,1761-10-01
Macieira de Algodres,1,1842-10-29,1842-10-29
"Macieira, Feira",1,1745-10-01,1745-10-01
"Macieira, Fornos de Algodres",1,1897-10-12,1897-10-12
"Macieira, Mortágua",1,1764-10-01,1764-10-01
"Macieira, Pinhel",1,1765-10-01,1765-10-01
"Macieira, Porto",1,1764-10-01,1764-10-01
"Macieira, Tentúgal",1,1817-11-07,1817-11-07
Maciera,1,1742-10-01,1742-10-01
"Maciera, Unhão",1,1554-06-12,1554-06-12
Macêdo,1,1769-10-01,1769-10-01
"Macêdo, Monção",1,1898-06-18,1898-06-18
"Madalena, Horta",1,1878-10-12,1878-10-12
"Madalena, Porto",1,1856-01-05,1856-01-05
Madaíl,1,1693-10-01,1693-10-01
"Madeira, Ilha",1,1835-10-30,1835-10-30
Mafamedes,1,1819-10-30,1819-10-30
Mafamude,1,1733-10-01,1733-10-01
"Mafomedes, Lamego",1,1788-10-27,1788-10-27
Mafra ou Turcifal,1,1654-10-15,1654-10-15
"Mafra, Torres Vedras",1,1786-10-25,1786-10-25
Magalhaes,1,1902-10-10,1902-10-10
Magandinha,1,1629-02-17,1629-02-17
"Magarelos, Viseu",1,1842-10-31,1842-10-31
"Magistral, Guarda",1,1769-10-01,1769-10-01
Magofores,1,1816-07-10,1816-07-10
Magualde,1,1788-10-25,1788-10-25
"Magé, Rio de Janeiro, Brasil",1,1795-11-21,1795-11-21
Mainça,1,1728-10-01,1728-10-01
Maiorga,1,1720-10-01,1720-10-01
Mairos,1,1821-11-05,1821-11-05
"Majorda, Índia",1,1886-10-09,1886-10-09
"Majordá, Índia",1,1868-10-15,1868-10-15
"Mala, Santa Cova",1,1737-10-31,1737-10-31
"Malaguarda, Santarém",1,1841-10-06,1841-10-06
Malderme,1,1705-02-06,1705-02-06
Maldorne,1,1707-10-24,1707-10-24
Malga,1,1680-04-05,1680-04-05
Malgueira,1,1687-10-01,1687-10-01
Malha de Velha,1,1848-10-03,1848-10-03
Malhada Velha,1,1865-06-26,1865-06-26
Malhadas da Ribeira,1,1764-10-01,1764-10-01
Malho,1,1715-10-01,1715-10-01
"Malho, Alcanede",1,1769-10-01,1769-10-01
Malhão,1,1672-10-01,1672-10-01
Malhô,1,1676-12-06,1676-12-06
Malpalhão,1,1769-10-01,1769-10-01
Malveira,1,1818-11-04,1818-11-04
"Mamarrosa, Esgueira",1,1734-00-00,1734-00-00
Mancelos ou Massarelos,1,1686-10-01,1686-10-01
Manchou,1,1743-01-18,1743-01-18
Manelos,1,1755-06-04,1755-06-04
Mangueija,1,1756-10-01,1756-10-01
Mangueja,1,1688-10-01,1688-10-01
"Manhente, Braga",1,1836-10-31,1836-10-31
Manhoane,1,1780-11-06,1780-11-06
Manhufe,1,1899-10-02,1899-10-02
"Manicoré, Rio Madeira, Alto Amazonas, Brasil",1,1893-10-24,1893-10-24
"Manigoto, Porto",1,1736-02-12,1736-02-12
"Mansores, Aveiro",1,1855-10-12,1855-10-12
"Mansores, Feira",1,1813-10-30,1813-10-30
Manuel da Silva,1,1710-10-01,1710-10-01
Manuel de Resende,1,1684-11-05,1684-11-05
Maragogipe,1,1750-02-02,1750-02-02
"Maragogipe, Baía",1,1763-10-01,1763-10-01
"Maragogipe, Baía, Brasil",1,1745-10-01,1745-10-01
"Maragogipe, Chaves",1,1769-11-01,1769-11-01
Maragugipe,1,1755-10-01,1755-10-01
"Marco, Penafiel",1,1780-10-30,1780-10-30
Marecos,1,1811-10-29,1811-10-29
Margarida,1,1898-10-15,1898-10-15
"Margarida, Guimarães",1,1827-07-03,1827-07-03
"Margaride, Santa Eulália",1,1728-10-01,1728-10-01
Marge,1,1715-10-01,1715-10-01
Margão,1,1841-10-16,1841-10-16
"Margão, Gôa, Índia",1,1880-10-02,1880-10-02
"Margão, Nova Gôa",1,1900-10-03,1900-10-03
"Margão, Salcete, Índia",1,1883-10-24,1883-10-24
"Margão, Índia Portuguesa",1,1893-10-14,1893-10-14
Marial do Chão,1,1764-10-01,1764-10-01
"Mariana, Baía, Brasil",1,1755-10-01,1755-10-01
"Mariana, Minas Gerais",1,1804-10-13,1804-10-13
"Mariana, Minas de Ouro",1,1755-10-01,1755-10-01
"Marigoto, Guarda",1,1843-10-04,1843-10-04
"Marinha, Leiria",1,1784-10-22,1784-10-22
"Marinha, Vale de Carvalho",1,1800-10-30,1800-10-30
Mariz,1,1673-10-15,1673-10-15
"Mariz, Barcelos",1,1653-10-08,1653-10-08
Marmaleira,1,1752-10-01,1752-10-01
"Marmelal, Viseu",1,1853-05-31,1853-05-31
Marmelar,1,1848-10-13,1848-10-13
Marmeleira de Mortágua,1,1714-10-01,1714-10-01
"Marmeleira, Mortágua",1,1748-10-01,1748-10-01
"Marmeleira, Vilela",1,1676-10-19,1676-10-19
"Marrancos, Vila Verde",1,1902-10-13,1902-10-13
Marselha,1,1740-10-01,1740-10-01
Martel,1,1628-10-06,1628-10-06
Marteleira,1,1704-10-01,1704-10-01
"Martim Longo, Faro",1,1850-10-23,1850-10-23
"Martim, Barcelos",1,1822-10-22,1822-10-22
"Martim, Vila Real",1,1812-12-11,1812-12-11
"Martinho, Salreu",1,1760-10-01,1760-10-01
Marujal,1,1742-11-23,1742-11-23
Marvilha,1,1623-10-05,1623-10-05
"Marzagão, Ansiães",1,1734-10-01,1734-10-01
Marzovelos,1,1729-10-01,1729-10-01
Masarefe,1,1671-11-09,1671-11-09
Masouco,1,1763-10-01,1763-10-01
"Massamêdes, Vila Real",1,1790-11-31,1790-11-31
"Massarelos, c Porto",1,1735-10-01,1735-10-01
"Massegães, Viana do Castelo",1,1859-10-05,1859-10-05
"Massora, Lamego",1,1776-06-05,1776-06-05
Mata Mourisca,1,1735-10-01,1735-10-01
Mata da Sancheira,1,1717-10-01,1717-10-01
"Mata de Lobos, Figueira de Castelo Rodrigo",1,1897-10-02,1897-10-02
Mata de Peniz,1,1756-01-31,1756-01-31
Mata de São Jorge,1,1741-11-29,1741-11-29
Mata de Tamenga,1,1841-10-30,1841-10-30
Mata do Amixial,1,1758-10-01,1758-10-01
Mata do Farrio,1,1764-10-01,1764-10-01
"Mata, Coimbra",1,1853-10-22,1853-10-22
"Mata, Tamengos",1,1756-11-13,1756-11-13
"Mata, Vila do Conde",1,1886-10-14,1886-10-14
"Mata, Viseu",1,1799-10-31,1799-10-31
"Matacães, Torres Vedras",1,1661-10-02,1661-10-02
"Matadegas, viseu",1,1763-10-01,1763-10-01
Matados,1,1860-10-04,1860-10-04
Mataduro,1,1715-10-01,1715-10-01
"Matança, Fonte Fria",1,1763-10-01,1763-10-01
Mataçães,1,1756-10-01,1756-10-01
Matelos,1,1721-12-15,1721-12-15
Mateus Gago,1,1673-10-01,1673-10-01
"Mateus, V Real",1,1670-11-03,1670-11-03
"Mato, Mexial",1,1765-07-16,1765-07-16
Matos de Santa Barbara,1,1758-10-01,1758-10-01
"Matos, Arganil",1,1817-11-10,1817-11-10
"Matos, Coimbra",1,1788-10-30,1788-10-30
"Matosinhos, Chaves",1,1765-10-01,1765-10-01
"Matosinhos, Porto",1,1637-10-30,1637-10-30
Matoso,1,1741-10-01,1741-10-01
Matriz,1,1871-10-03,1871-10-03
Maureles,1,1735-10-01,1735-10-01
"Maureles, Penafiel",1,1806-10-29,1806-10-29
"Maxial, Torres Vedras",1,1733-10-01,1733-10-01
"Mazarefes, Viana do Castelo",1,1764-10-01,1764-10-01
Mazedo,1,1740-10-01,1740-10-01
"Mazedo, Viana do Castelo",1,1880-10-14,1880-10-14
"Mazedo, c Monção",1,1900-06-21,1900-06-21
Maçainhas,1,1761-10-01,1761-10-01
Maçao,1,1741-10-01,1741-10-01
Maças de Caminha,1,1679-11-10,1679-11-10
Maças de Caminho,1,1761-10-01,1761-10-01
Maços,1,1813-10-26,1813-10-26
Mação de Dona Maria,1,1736-12-05,1736-12-05
Mação ou Paio,1,1665-10-19,1665-10-19
Mação ou Sardoal,1,1621-10-19,1621-10-19
"Mação, Tomar",1,1774-10-29,1774-10-29
Maçãs,1,1705-11-03,1705-11-03
"Mealhada, Coimbra",1,1852-10-08,1852-10-08
Mecejane,1,1783-11-03,1783-11-03
Meco,1,1722-12-04,1722-12-04
Meda de Mouros,1,1761-10-01,1761-10-01
"Meda, Guarda",1,1884-10-14,1884-10-14
"Meda, Trancoso",1,1797-10-31,1797-10-31
"Medelim, Castelo Branco",1,1812-10-12,1812-10-12
"Medelim, Idanha-a-Nova",1,1879-10-07,1879-10-07
Medelin,1,1901-10-08,1901-10-08
"Medelin, Idanha-a-Nova",1,1764-10-01,1764-10-01
"Medelo, Fafe",1,1908-10-06,1908-10-06
Medina,1,1597-10-09,1597-10-09
"Mega, Arganil",1,1799-10-14,1799-10-14
Meia Ponte,1,1773-10-20,1773-10-20
Meia Ponte de Goiaes,1,1710-10-29,1710-10-29
Meia Ponte de Goiazes,1,1772-10-01,1772-10-01
"Meia Ponte, Capitania de Goiazes, Brasil",1,1772-11-11,1772-11-11
"Meia Ponte, Goiazes, Brasil",1,1790-10-29,1790-10-29
"Meia Pontes, Goiares",1,1756-01-15,1756-01-15
"Meiguinhos, Lamego",1,1765-10-01,1765-10-01
"Meinedo, Santa Maria",1,1742-10-01,1742-10-01
Meios,1,1729-10-01,1729-10-01
Meirinho,1,1867-10-15,1867-10-15
Meirinho do Paço,1,1540-07-12,1540-07-12
Meixieira,1,1688-10-01,1688-10-01
Meixoeira,1,1540-10-15,1540-10-15
"Melhora, Condeixa",1,1909-10-02,1909-10-02
"Melroeira, Ourém",1,1765-10-01,1765-10-01
Mendanha,1,1689-10-01,1689-10-01
"Menezes, Torgueda",1,1730-10-01,1730-10-01
Mentrestido,1,1874-10-15,1874-10-15
"Merceana, Aldeia Galega",1,1550-02-06,1550-02-06
Mercedes,1,1873-10-02,1873-10-02
"Mercena, Alenquer",1,1751-10-01,1751-10-01
Merciana ou Messejana,1,1652-11-08,1652-11-08
"Merciana, Aldeia Galega",1,1765-10-01,1765-10-01
"Merciana, Messejana, Campo de Ourique",1,1681-10-01,1681-10-01
"Mercês, Goa",1,1881-10-07,1881-10-07
"Merena, Espanha",1,1742-10-01,1742-10-01
"Mertolo, Espirírto Santo",1,1764-10-01,1764-10-01
Merufe,1,1873-10-18,1873-10-18
"Meruge, Guarda",1,1813-10-25,1813-10-25
Meruje,1,1712-10-01,1712-10-01
"Meruje, Guarda",1,1820-11-14,1820-11-14
"Mesquinhata, Porto",1,1800-10-04,1800-10-04
Messejam,1,1623-10-14,1623-10-14
"Messejana, Fortaleza, Brasil",1,1767-10-01,1767-10-01
Messina,1,1621-03-26,1621-03-26
Mesão frio,1,1769-05-20,1769-05-20
Mesãofrio,1,1540-11-29,1540-11-29
Mexilhoeira Grande,1,1898-10-03,1898-10-03
"Mexilhoeira, Faro",1,1840-10-31,1840-10-31
"Meã, Satão",1,1891-06-10,1891-06-10
"Meãs, Castelo Branco",1,1763-10-01,1763-10-01
"Meãs, vila",1,1762-10-01,1762-10-01
Miarandela,1,1899-10-02,1899-10-02
Midelo,1,1906-10-02,1906-10-02
Midães,1,1665-12-15,1665-12-15
Midões da Beira,1,1762-10-01,1762-10-01
Midões de Sazes,1,1701-10-01,1701-10-01
"Midões, Tábua",1,1819-12-23,1819-12-23
"Mileu, Lamego",1,1773-10-11,1773-10-11
Milharada,1,1751-10-01,1751-10-01
Milharal ou Minhocal,1,1575-10-17,1575-10-17
Milhariços,1,1805-10-21,1805-10-21
Milhazes,1,1729-10-01,1729-10-01
Milheios de Poiares,1,1735-10-01,1735-10-01
Milheiros,1,1692-10-17,1692-10-17
"Milheiros, Poiares",1,1734-10-01,1734-10-01
Milheirós Terra da Feira,1,1765-10-01,1765-10-01
"Milheirós, Maia",1,1910-10-01,1910-10-01
Milhundos,1,1737-10-01,1737-10-01
Milhão,1,1737-10-01,1737-10-01
Milão,1,1770-10-01,1770-10-01
Mina de São Domingos,1,1910-10-15,1910-10-15
"Mina, Rio das Mortes, Brasil",1,1754-10-01,1754-10-01
Minas Geraes,1,1745-10-01,1745-10-01
"Minas Gerais, freguesia de São Miguel de Piraciba",1,1757-01-18,1757-01-18
"Minas Novas dos Fanados, Brasil",1,1766-10-01,1766-10-01
Minas Paracatu,1,1776-10-19,1776-10-19
Minas da Jacobina,1,1758-10-01,1758-10-01
Minas de Catasaltas,1,1755-10-01,1755-10-01
Minas de Goiazes,1,1806-10-31,1806-10-31
Minas de Ouro Preto,1,1745-10-01,1745-10-01
Minas de Paracatú,1,1766-10-01,1766-10-01
"Minas de Paracatú, Brasil",1,1767-10-01,1767-10-01
"Minas de Sabará, Brasil",1,1734-11-16,1734-11-16
Minas de Santa Bárbara,1,1755-10-01,1755-10-01
"Minas de Vila Rica, Brasil",1,1755-10-01,1755-10-01
Minas do Ouro Branco,1,1751-10-01,1751-10-01
"Minas do Ribeirão do Carmo, Brasil",1,1739-10-01,1739-10-01
"Minas do Rio das Mortes, Brasil",1,1751-11-15,1751-11-15
"Minas do Rio das Mortes, Minas Gerais, Brasil",1,1742-01-15,1742-01-15
"Minas do Rio de Contas, Baía, Brasil",1,1748-11-29,1748-11-29
"Minas do Sabará, Vila Real",1,1761-10-01,1761-10-01
Minas do Serro Frio,1,1756-10-01,1756-10-01
"Minas dos Carijos, Brasil",1,1770-10-01,1770-10-01
Minas dos Goiazes,1,1767-10-01,1767-10-01
"Minas, Congonhas do Sabará",1,1740-10-01,1740-10-01
"Minas, Ribeirão, Brasil",1,1743-10-01,1743-10-01
"Minas, Rio das Mortes, Brasil",1,1761-10-01,1761-10-01
"Minas, Vila do Carmo, Brasil",1,1744-10-01,1744-10-01
"Minde, Porto",1,1742-10-01,1742-10-01
"Minde, Porto de Mós",1,1760-01-23,1760-01-23
"Mindelo, Vila do Conde",1,1889-10-15,1889-10-15
"Minhas do Sabará, Brasil",1,1761-10-01,1761-10-01
Minho,1,1587-10-01,1587-10-01
Minhoral,1,1578-11-10,1578-11-10
Minhotães,1,1765-10-01,1765-10-01
"Miomães, Arêgos",1,1764-10-01,1764-10-01
"Miomães, Lamego",1,1761-12-01,1761-12-01
"Mira, Leiria",1,1788-10-11,1788-10-11
"Miragaia, Porto",1,1882-10-02,1882-10-02
Miranda de Cette,1,1703-10-01,1703-10-01
Miranda do COrvo,1,1603-10-21,1603-10-21
"Miranda do Corvo, Sendim",1,1578-10-14,1578-10-14
Miranda do corvo,1,1686-10-01,1686-10-01
Miranda dos Cavaleiros,1,1571-11-28,1571-11-28
"Misarela, Linhares",1,1763-10-01,1763-10-01
"Misquel, Bragança",1,1875-10-02,1875-10-02
Mitheiro,1,1609-10-14,1609-10-14
"Mitinhal, Viseu",1,1802-10-30,1802-10-30
Miuzelas,1,1678-11-09,1678-11-09
"Mizarela, Linhares",1,1819-07-15,1819-07-15
"Miã, Lamego",1,1804-01-09,1804-01-09
Miúzela,1,1909-10-14,1909-10-14
Mocela,1,1800-10-10,1800-10-10
Modivas,1,1891-10-15,1891-10-15
"Modivas, Vila do Conde",1,1892-07-08,1892-07-08
"Mogadouro, Tras-os-Montes",1,1550-00-00,1550-00-00
"Mogimerim, São Paulo",1,1826-10-14,1826-10-14
"Mogo da Mata, Vila Real",1,1815-10-23,1815-10-23
"Mogo de Malta, Carrazeda de Ansiães",1,1889-10-02,1889-10-02
"Mogo de Malta, Carrazedo de Ansiães",1,1892-07-18,1892-07-18
Mogueirais,1,1652-10-23,1652-10-23
"Moimenta da Beira, Lamego",1,1624-10-14,1624-10-14
"Moimenta do Dão, Viseu",1,1857-10-10,1857-10-10
"Moimentinha, Lamego",1,1766-10-01,1766-10-01
Moinho,1,1692-11-04,1692-11-04
"Moinho da Cova, Penela",1,1758-12-20,1758-12-20
Moinhos da Carpalhosa,1,1762-10-01,1762-10-01
"Moinhos, Coimbra",1,1808-11-30,1808-11-30
"Moinhos, Mortágua",1,1775-12-16,1775-12-16
Moiras,1,1704-11-27,1704-11-27
Moita Santa,1,1566-10-01,1566-10-01
Moita das Pataias,1,1764-10-01,1764-10-01
Moita de Canedo,1,1741-10-01,1741-10-01
Moita de Óbidos,1,1722-10-01,1722-10-01
"Moita, Eixo",1,1762-10-01,1762-10-01
"Moita, Guarda",1,1730-10-01,1730-10-01
"Moita, Sanguinhada",1,1767-10-01,1767-10-01
Moitas,1,1735-11-04,1735-11-04
Moitedo,1,1729-12-09,1729-12-09
Molares de Basto,1,1702-10-01,1702-10-01
"Moldes, Vila Maior, Viseu",1,1740-10-29,1740-10-29
Molelinhos ou Molelos,1,1573-10-02,1573-10-02
"Molelinhos, Tondela",1,1889-11-02,1889-11-02
"Molelos, Viseu",1,1779-11-19,1779-11-19
Momodeiro,1,1738-10-01,1738-10-01
Moncelos,1,1684-10-01,1684-10-01
"Monchico, Barcelos",1,1764-10-01,1764-10-01
Mondas,1,1848-10-21,1848-10-21
Mondego,1,1706-10-01,1706-10-01
"Mondego, Vila Real",1,1842-10-31,1842-10-31
Mondim de Baixo,1,1741-10-01,1741-10-01
Mondim ou Lamego,1,1597-10-03,1597-10-03
"Mondim, Vila Real",1,1589-10-01,1589-10-01
"Mondim, Viseu",1,1855-10-03,1855-10-03
Mondin de Basto,1,1795-10-29,1795-10-29
"Mondin, Lamego",1,1830-06-17,1830-06-17
"Mondivas, Porto",1,1637-10-02,1637-10-02
"Monflores, Mourça",1,1764-10-01,1764-10-01
"Monforte, Castelo Branco",1,1760-10-01,1760-10-01
"Monforte, Lisboa",1,1650-01-09,1650-01-09
Monsalvarga,1,1803-10-06,1803-10-06
"Monsanto, Guarda",1,1762-10-01,1762-10-01
"Monsanto, Idanha-a-Nova",1,1899-10-02,1899-10-02
"Monsanto, Torres Novas",1,1745-10-01,1745-10-01
Monsarrar,1,1804-10-17,1804-10-17
Monsarraz,1,1864-10-07,1864-10-07
"Monsarros, Aveiro",1,1853-10-13,1853-10-13
Monsarás,1,1700-00-00,1700-00-00
"Monserrate, Viana do Castelo",1,1904-10-03,1904-10-03
"Monsul, Braga",1,1894-10-27,1894-10-27
"Monsus, Mariana, Brasil",1,1751-10-01,1751-10-01
"Montacraço, Lisboa",1,1537-07-23,1537-07-23
"Montalegre, Vila Real",1,1840-10-23,1840-10-23
Montalvo,1,1596-10-22,1596-10-22
"Montalvão, Toledo",1,1596-01-07,1596-01-07
Montarel,1,1898-10-12,1898-10-12
Monte Agraço,1,1742-10-01,1742-10-01
"Monte Alegre, Pará, Brasil",1,1800-10-15,1800-10-15
Monte Junto,1,1745-10-01,1745-10-01
"Monte Longo, Fafe",1,1773-10-12,1773-10-12
"Monte Longo, Guimarães",1,1763-10-01,1763-10-01
"Monte Margarida, Guarda",1,1908-10-02,1908-10-02
"Monte Novo, Guarda",1,1877-10-15,1877-10-15
"Monte Santo, Guarda",1,1763-10-01,1763-10-01
Monte Torquim,1,1755-10-01,1755-10-01
Monte das Barreiras,1,1727-10-01,1727-10-01
Monte de Bera,1,1732-10-01,1732-10-01
Monte de Lobo,1,1765-10-01,1765-10-01
"Monte de Lobos, Viseu",1,1819-11-20,1819-11-20
Monte de Vera,1,1733-10-01,1733-10-01
Monte do Duque,1,1751-10-01,1751-10-01
Montealvo,1,1760-10-01,1760-10-01
Montedo,1,1724-10-29,1724-10-29
"Montelongo, Fafe",1,1633-04-10,1633-04-10
Montemor Velho,1,1760-11-16,1760-11-16
"Montemor, o, Velho",1,1740-10-01,1740-10-01
"Montemor- o, Velho",1,1782-10-26,1782-10-26
Montemor- o-Novo,1,1617-12-09,1617-12-09
Montemor-O-Velho,1,1756-01-09,1756-01-09
Montemor-e-Velho,1,1586-10-12,1586-10-12
"Montemor-o-Novo, Serpa",1,1594-00-00,1594-00-00
"Montemor-o-Velho, Carapinheira",1,1809-11-15,1809-11-15
Montemoro-o-Velho,1,1738-10-30,1738-10-30
Montemór-o-Velho,1,1564-02-26,1564-02-26
Montenegro,1,1765-12-01,1765-12-01
Monteperobolso,1,1726-10-01,1726-10-01
Montermor-o-Velho,1,1610-10-19,1610-10-19
Montes de Lobos,1,1817-11-07,1817-11-07
"Montessão, Coimbra",1,1843-07-06,1843-07-06
"Montesão, Coimbra",1,1876-10-13,1876-10-13
Montinhol ou Moutinhol,1,1835-10-16,1835-10-16
Montriste,1,1770-10-01,1770-10-01
Monçao,1,1800-10-02,1800-10-02
Monçarros,1,1805-10-31,1805-10-31
Monção ou Paião,1,1679-10-01,1679-10-01
"Monção, Barbeita",1,1762-10-01,1762-10-01
"Monção, Braga",1,1556-05-15,1556-05-15
"Monção, Caldas",1,1646-11-10,1646-11-10
"Monção, Caminho",1,1670-10-15,1670-10-15
"Mora, Avis",1,1823-10-31,1823-10-31
Moradal,1,1750-01-15,1750-01-15
Moradias,1,1865-10-03,1865-10-03
Morais,1,1687-11-04,1687-11-04
Moraval,1,1752-10-01,1752-10-01
"Moreira da Baixa, Viseu",1,1820-12-19,1820-12-19
Moreira de Castelo,1,1839-10-31,1839-10-31
Moreira de Lima,1,1705-10-26,1705-10-26
"Moreira de Santos, Viseu",1,1795-10-07,1795-10-07
Moreira do Lima,1,1701-11-19,1701-11-19
