bnp_id,name_bn,date_bn,qualification,bnp_id,fauc_id
1686579,Manuel de Santa Maria dos Anjos,17--,,1686579,
1686583,Agostinho de Santa Ana,17--,,1686583,
1686592,Pedro Santo António,17--,,1686592,
1686610,Caetano da Esperança,17--,,1686610,
1686614,João de Santa Teresa,17--,,1686614,
1686615,Manuel da Sagrada Família,17--,,1686615,
1686617,Raimundo da Nossa Senhora da Luz,17--,,1686617,
1686630,José de Deus Rosa,17--,,1686630,
1686631,Miguel Joaquim Pegado,17--,,1686631,
1686644,Joaquim da Encarnação Monteiro,17--,,1686644,
1686651,Francisco Henriques Faria,17--,,1686651,
1686660,Bernardo de Vasconcelos,17--,,1686660,
1686671,Francisco Pinheiro de Queirós,17--,,1686671,
1686674,José de Deus António Álvares,17--,,1686674,
1686696,Sebastião de Sousa,17--,,1686696,
1686707,Francisco de Santa Rosa,17--,,1686707,
1686743,Joaquim Tudela,17--,,1686743,
1686747,Januário da Conceição,17--,,1686747,
1686750,Fernando Pimentel,17--,,1686750,
1686752,José de Deus António,17--,,1686752,
1686753,António de Avé Maria,17--,,1686753,
1686766,Sebastião Dias Pereira Chaves,17--,,1686766,
1686795,Sebastião Sousa,17--,,1686795,
1686796,João da Virgem,17--,,1686796,
1686797,João Coutinho,17--,,1686797,
1686798,Manuel Queirós,17--,,1686798,
1686802,António de Carvalho,17--,,1686802,
1686821,Joaquim Azevedo,17--,,1686821,
1686825,Sotero António Borges,1851,,1686825,
1686895,Juan de Ariztia,1738,,1686895,
1689222,Claude Chevallon,1537-1557,"Viúva,",1689222,
1689243,Domingos de Miranda da Costa,1650,,1689243,
1689377,Luís de Alincourt,1730-1783,,1689377,
1689435,Michelangelo‏ Bonotto,17--,,1689435,
1689465,Vicente Pereira,17--,,1689465,
1689487,Gregório Francisco Queirós,18--,,1689487,
1689672,Karl Friedrich Burdach,1776-1847,,1689672,
1689827,Almeida Lima,18--,,1689827,
1689867,Albino Melo,18--,,1689867,
1689881,Francisco Rodrigues da Silva,18--,,1689881,
1690060,Guilhermino Augusto Morais,18--,,1690060,
1690065,António Correia da Silva Rosa,18--,,1690065,
1690471,Gregorio Camacho,18---19--,,1690471,
1690472,Bento dos Santos,18---19--,,1690472,
1690483,Nicolas Barrême,1687-174,,1690483,
1690532,Manuel de São José,"1690-1770,",O.C.D.,1690532,
1690785,João Gonçalves,18--,,1690785,
1690801,Lourenço José Lúcio Serejo,18--,,1690801,
1690809,Artur Fernando Rocha,18--,,1690809,
1690838,Francisco Eduardo do Carmo Velho,18--,,1690838,
1690854,Rudolfo Augusto da Silva Teles,18--,,1690854,
1690856,António Carlos Craveiro Lopes,1868-1953,,1690856,
1690885,Henrique de Melo Archer e Silva,18--,,1690885,
1690960,Jacinto Botelho Arruda,1866-1935,,1690960,
1691721,Nicolas Bion,1652-1733,,1691721,
1692215,Moritz Moritz,1609-1623,,1692215,
1694134,Inácio Caetano Xavier,1845?-1916,,1694134,
1694476,Domingos da Senhora das Neves Evangelista Arantes,"17--,",C.S.J.E,1694476,
1694478,Manuel de São Bernardino Lemos,"17--,",C.S.J.E.,1694478,
1694479,João da Silva Ferreira,1685-1775,,1694479,
1694482,João Evangelista Pereira Lemos,189-,,1694482,
1694553,Malcom Muir,1885-1979,,1694553,
1695351,Eugène Montfort,1877-1936,,1695351,
1695600,António Cavide,1604?-167-,,1695600,
1696011,Estevão do Couto,1555-1638,S.J.,1696011,
1696456,René-Charles Guilbert de Pixérécourt,1773-1844,,1696456,
1697792,Francisco Borges Henriques,1715,,1697792,
1697825,Manuel Pereira de Sampaio,1692-1750,,1697825,
1697856,António de Sousa,1898-1981,,1697856,
1698470,Manuel Campos,1700,,1698470,
1698471,João Machado de Brito,1700,,1698471,
1698473,Jorge da Mata Gião,1700,,1698473,
1698525,João de Lamirante,1660,,1698525,
1699789,"Agostinho Alves,  Martins",1887-1910,,1699789,
1699807,"Cassiano Augusto Vidal da,  Maia",1845-1895,,1699807,
1699815,Júlio César de Mesquita,1844-1934,,1699815,
1700053,Mesquitela,1600-1662,"1º Conde de,",1700053,
1700071,Cascais,1644-1720,"2º Marquês de,",1700071,
1701104,Manuel António da Costa de Lima,1836,,1701104,
1701105,Nicolau José Barbosa,1751,,1701105,
1701798,João de Faria Machado de Miranda Pereira da Rocha Tinoco,1771-1842,,1701798,
1701982,Guilherme Joaquim Pais de Meneses,1718-1782,,1701982,
1701994,Tomas Roiz da Costa,1750,,1701994,
1703849,José António Mourão,1791-1833,,1703849,
1704130,José Ricardo Júdice de Samora Barros,1887-1972,,1704130,
1704353,Francisco Gomes da Silva,1820-1823,,1704353,
1704372,Francisco Magalhães Coutinho,1820-1842,,1704372,
1704383,João António Teixeira de Sampaio,1784,,1704383,
1704389,Francisco António Pamplona Moniz,1783,,1704389,
1704402,"Bernardo Correia de Castro Sepúlveda, ",1791-1833,,1704402,
1704404,Filipe de Sousa Canavarro,1758-18--,,1704404,
1704444,Álvaro Xavier da Fonseca Coutinho e Póvoas,1773-1852,,1704444,
1704662,Mário Gonçalves Martins Viana,1898-1978,,1704662,
1705185,Claude-François Simon,1767-1772,"Viúva,",1705185,
1705710,"João Pinto de Saldanha, ",1820,,1705710,
1705756,Bernardo Joaquim da Silva Pinto,1820,,1705756,
1706857,Luís de Sequeira,"1693-1763,",S.J.,1706857,
1707041,Fernando de Castro,1895-1983,,1707041,
1707189,Pedro António Caldas,1765,,1707189,
1709073,Francisco Luís de Melo,1895-1961,,1709073,
1709421,Josephina de Reszké,18---1891,,1709421,
1709856,Diogo,1523,"de Leiria,",1709856,
1710204,João de Nossa Senhora da Graça,"17--,",O.F.M.,1710204,
1710609,Luís Barbosa,1887-1952,,1710609,
1711069,Diogo de Lemos Pereira de Lacerda,1820,,1711069,
1711204,João António Ribeiro de Sousa Almeida Vasconcelos,-1843,,1711204,
1711353,"Manuel Pamplona Carneiro Rangel Veloso Barreto de Miranda e,  Figueiroa",1774-1849,,1711353,
1711703,Maurício José Teixeira de Morais,1751-,,1711703,
1712188,José Pinto da Cunha Saavedra,-1855,,1712188,
1712547,Juromenha,1815-1828,1º Visconde de,1712547,
1712737,Columbano Pinto Ribeiro Castro,1776-1802,,1712737,
1712745,Tomás Xavier de Lima Nogueira  Vasconcelos Teles da Silva,1727-1800,,1712745,
1712789,Francisco da Gama Lobo Botelho,1788-1848,,1712789,
1712822,Luís Maria de Sousa Vahia Rebelo de Miranda,1779-1841,,1712822,
1712887,Tomás de Alvim,1886-1966,,1712887,
1713134,José Alfredo Ferreira de Eça e Leyva,1885-,,1713134,
1713214, José Rodrigues de Lima Nogueira,1820,,1713214,
1713221,António de Lacerda Pinto da Silveira,1774-1839,,1713221,
1713245,Gaspar Teixeira de Magalhães  Lacerda,1763-1838,,1713245,
1713600,José de Sousa Pereira de Sampaio,1790-1847,,1713600,
1714211,Pedro Correa,"1689-17--,",C.O.,1714211,
1714852,Carl Pedro Correa,1789-1865,,1714852,
1715168,Diogo Pinheiro,1437-1526,,1715168,
1715651,A. J. Nunes,17---18--,,1715651,
1715924,Amélia de Leuchtenberg,1812-1873,,1715924,
1716012,Francisco de Almada de Mendonça,1720?-1783,,1716012,
1716480,Hermenegildo Pires Marinho,1820-1857,,1716480,
1717131,Henri-François Coutheillas,1862-1927,,1717131,
1717536,Sena Cardoso,1870-1962,,1717536,
1718830,Manuel Caetano Soares de Albergaria,16---17--,,1718830,
1718831,António José Homem Freire de Figueiredo,16---17--,,1718831,
1719526,Joaquim Brandão,1876-1927,,1719526,
1720184,Maria Luciana da Fonseca,18--,,1720184,
1720370,Teodoro Gomes Calado,17--,,1720370,
1720405,Feliciano de Santo António,17--,,1720405,
1720517,João Duarte Ribeiro,-1720,,1720517,
1720695,Francesco Casini,17--,,1720695,
1720780,José Neto da Silva,16--,,1720780,
1720869, Frederico Pereira Aires,1887-1963,,1720869,
1720899,Estevão Pereira Pinharando,17--,,1720899,
1721045,Jean-Baptiste Joseph Damarzit de Sahuguet d' Espagnac,1713-1783,,1721045,
1721051,Guilherme Augusto Pereira de Carvalho de Abreu,1832-1902,,1721051,
1721153,José da Silva e Castro,1800,,1721153,
1721207,F. A. Rodrigues de Gusmão Junior,1800,,1721207,
1721313,António Pinto Bastos,1800,,1721313,
1721599,Marcos da Silva Freire,17--,,1721599,
1721846,João de Sousa,1885-1947,,1721846,
1721950,Águeda Maria do Sacramento,1736,,1721950,
1721951,Brites da Conceição,1736,,1721951,
1722017,Teresa Caetana Josefa Castro e Meneses,1737,,1722017,
1722091,Manuel Soares de Sequeira,16---1737,,1722091,
1722150,Paulo Nogueira de Andrade,1679-,,1722150,
1722456,Josefa Teresa Caetana,17--,,1722456,
1722487,Elisa Curado,1858-1933,,1722487,
1722559,Étienne Du Castin,1686-171-,,1722559,
1723028,Henrique Pinto do Amaral,1893,,1723028,
1723091,Rei de Aragão João,1350-1393,,1723091,
1723315,Thomaz Costa,1861-,,1723315,
1723852,José Filipe d'Andrada Rebelo,18--,,1723852,
1152890,Maria Isabel de Oliveira Pinto da França Tamagnini,1861-1949,,1152890,
1152927,José Eliseu,1872-1924,,1152927,
1153004,Francisco Damião Cosme,-1791,,1153004,
1153030,Celestino Rosado Pinto,1872-1962,,1153030,
1153451,Manuel Raimundo Valadas,1829-1898,,1153451,
1153511,Adolfo Frederico Moller,1842-1920,,1153511,
1153559,Vicente Miguel Louzado,1798,,1153559,
1153593,Carlos Ribeiro,18--,,1153593,
1153646,Vicente de Lyra,1814-1826,,1153646,
1154003,André Cipriano Marra,1767-ca. 1840,,1154003,
1154189,Fortunato Mazziotti,1800-1808,,1154189,
1154225,Frederico Jaime de Carvalho e Melo,1830-1898,,1154225,
1155321,Veridiano Gonçalves,1897,,1155321,
1155764,Amador do Desengano,1761,,1155764,
1157387,Luís Figueira,1894-1969,,1157387,
1157505,Timóteo Mathias Osternold,1850,,1157505,
1157738,Francisco Inácio Moreira,1803,,1157738,
1157809,J. A. Nunes d' Oliveira,1819,,1157809,
1157899,Angelo Carrero,1826-1867,,1157899,
1158376,Mateus,1797,,1158376,
1158505,António de Oliveira,1736-1755,,1158505,
1158506,António de Oliveira,17--,,1158506,
1159200,Manuel de Santo Elias,"1767-1800,",O.S.P.P.E.,1159200,
1159727,Sabater,18---1831,,1159727,
1159749,Francisco António Baptista Machado,1850,,1159749,
1159750,Jerónimo da Madre de Deus,1768,,1159750,
1160463,Duarte Daniel Pereira do Amaral,1825,,1160463,
1160478,Joaquim Pecorario,1756-1783,,1160478,
1160488,François Buloz,1803-1877,,1160488,
1160523,Francisco Manuel Gomes Ribeiro,1830-1905,,1160523,
1160800,António de Freitas da Silva,1756-1782,,1160800,
1160996,José António Figueiredo,1800-1826,,1160996,
1161098,Jorge Higgs,1818-1905,,1161098,
1161297,António do Nascimento Pereira Sampaio,1833?-1899,,1161297,
1161627,Belarmino de Almeida,1878-1954,,1161627,
1161648,António Emílio Simões da Mota,1892-,,1161648,
1161662,José Fernandes Escazena,1835-[dps 1875],,1161662,
1161736,Mesquita,1780,,1161736,
1161901,João da Piedade,"1800,",Frei,1161901,
1161965,Francisco de São José,"1768,",O.S.B.,1161965,
1161969,José de Santo António Ferreira Vilaça,"1731-1809,",O.S.B.,1161969,
1162096,Manuel Estanislau Delgado,1820-1840,,1162096,
1162185,Alexandre de Sousa Figueiredo,18--,,1162185,
1162234,José de Sousa Machado Fontes,1889-,,1162234,
1162328,João Garcia Pereira,1891-1943,,1162328,
1162741,António Martins Pereira,1741,,1162741,
1163733,Mário António da Cunha Mora,1899-1978,,1163733,
1164387,Francisco Rebelo,"1690-?,",C.R.S.C.,1164387,
1164394,José da Assunção,"1790-1810,",O.S.A.,1164394,
1164683,Francisco do Carmo,1791-1823,,1164683,
1164823,António Pinto,"187--191-,",S. J.,1164823,
1165111,Manuel José de Miranda,176-,,1165111,
1165285,Vitorino José Coelho,17---18--,,1165285,
1165958,José da Madre de Deus,"1766,",O.F.M.,1165958,
1166014,Pedro J. Ferreira,1854-1941,,1166014,
1166035,António Felizardo Porto,1793-1863,,1166035,
1166165,José Schepens,18--,,1166165,
1166255,João Crisóstomo de Faria e Sousa de Vasconcelos e Sá,-1803,,1166255,
1166259,Joaquim de Mariz,1847-1916,,1166259,
1166408,Benjamim de Sousa Teixeira,1871?-1916,,1166408,
1166731,Júlio Schiappa de Azevedo,1874-1963,,1166731,
1166777,Enrico Emilio Franco,1881-1950,,1166777,
1166929,Jaime Agnello dos Santos Couvreur,1842-1911,,1166929,
1166952,José Cândido,1839-1895,,1166952,
1166969,Joaquim Pereira Cardote,1752-1812,,1166969,
1167010,Marçal António de Carvalho,1820-1867,,1167010,
1167040,Tomás Joaquim Dias,1876-,,1167040,
1167344,João José Borges,1826-1851,,1167344,
1167446,J. E. Lopes Banhos,1843-1904,,1167446,
1167665,Maria Isabel de Bragança,1797-1818,"Infanta de Portugal,",1167665,
1167667,Maria Francisca de Assis,1800-1834,"Infanta de Portugal,",1167667,
1167670,Isabel Maria,1801-1876,"Infanta de Portugal,",1167670,
1167703,João Crisóstomo de Oliveira Ramos,1869-1935,,1167703,
1167807,Francisco Aires do Soveral,1823-1909,,1167807,
1167877,Miguel Ventura da Silva Pinto,1841?-1893,,1167877,
1167924,"Filipe da Costa de Morais,  Namorado",1892-194,,1167924,
1167934,José Cláudio de Almeida,1802-1815,,1167934,
1168018,Jerónimo Caetano de Almeida,1822,,1168018,
1168030,Francisco de Paula da Silva Freitas,17---1841,,1168030,
1168397,João de Sousa Vasconcelos e Brito,1722-1799,,1168397,
1168603,Guilherme Oom,1859-1929,,1168603,
1168604,Leonel Neto de Lima Vieira,1891-,,1168604,
1168746,Albertina Maria da Costa,1887-1952,,1168746,
1168826,Luísa Robertes,1874-1958,,1168826,
1168941,João Abel de Freitas,1893-1948,,1168941,
1168954,José de Sousa Feiteira Júnior,18--19--,,1168954,
1168955,José Ferreira,1711-17--,,1168955,
1168958,João Maria de Faria e Vasconcelos,18-19-,,1168958,
1168976,Joaquim Inácio Ribeiro,1841-1916,,1168976,
1169004,Artur Ervideira,18---19--,,1169004,
1169162,Maria da Câmara Reis Jardim,18---19--,,1169162,
1169239,Fuas Roupinho de Matos,1892?-1927,,1169239,
1169241,António Lobo Infante de Lacerda,1756-1812,,1169241,
1169307,Joaquim António Vito Moreira,1825-1914,,1169307,
1169323,Resende,1719-1782,"1º Conde de,",1169323,
1169412,Júlio Alberto Vidal,1851-1913,,1169412,
1169720,Tovar de Lemos,18--19--,,1169720,
1169732,António Abranches de Queirós,1834-1902,,1169732,
1169761,Estevão Francisco Torres de Carvalho,1864-1898,,1169761,
1169817,Alice Augusta dos Santos Guardiola,1893-1984,,1169817,
1169899,Armando Gomes de Almeida e Silva,18---19--,,1169899,
1169962,António Teixeira Ribas Junior,18--19--,,1169962,
1169966,Luís Porfírio da Mota Pegado,1831-1903,,1169966,
1170203,Dário Cabral,1880-1959,,1170203,
1170279,J. G. de Barros e Cunha,18--,,1170279,
1170370,Armando dos Santos Pinto Pereira,18---19--,,1170370,
1170387,José Leal Wintermantel,1883-1920,,1170387,
1170398,José dos Reis Castro Ferreira Henriques,18--19--,,1170398,
1170412,Antero Augusto da Cunha Brochado,18---19--,,1170412,
1170420,Vasco Gomes de Oliveira,1834,,1170420,
1170459,Albufeira,1830-1889,"2º Barão de,",1170459,
1170480,Alvarim Ferreira da Silva,18--19--,,1170480,
1170576,Manuel Ferreira Cardoso,1851-1923,,1170576,
1170669,Alfredo Gomes da Costa,18---19--,,1170669,
1170677,Eduardo da Silva Bastos,18---19--,,1170677,
1170692,Emile Tardieu,1858?-1918,,1170692,
1170738,Filipe Montalto,1567-1616,,1170738,
1170784,Miguel Archanjo Marques Lobo,1834-1883,,1170784,
1170837,Gregorio Nazianzeno do Rego,1818-1850,,1170837,
1170840,Leopoldino de Vasconcelos,18--19--,,1170840,
1170846,Arnaldo José Vilela,18--19--,,1170846,
1171086,José António Plates,1744-1745,,1171086,
1171128,Joaquim José Monteiro Junior,1821-1879,,1171128,
1171149,Valentin Tournier,1821-1898,,1171149,
1171239,Gonçalo Xavier de Almeida Garrett,1841-,,1171239,
1171246,Mário da Cunha Bordalo Pinheiro,1879-1936,,1171246,
1171651,Antonio Loureiro de Miranda,1811-1876,,1171651,
1171878,José Luís de Barros e Cunha,18--,,1171878,
1171879,Fernando Maria da Gama Lobo,1829-1879,,1171879,
1171967,João José,1810,,1171967,
1172003,Joaquim Abranches,1888-1939,,1172003,
1172039,Jerónimo Bernardo Osório de Castro,1726-1811,,1172039,
1172045,José Teixeira de Queirós Almeida de Morais Sarmento,1816-1879,,1172045,
1172265,"Godofredo Edmundo,  Alegro",1844-1888,,1172265,
1172699,Afonso do Vale Coelho Pereira Cabral,1857-1946,,1172699,
1172755,João Gregório Gonçalves Correia Júnior,1845,,1172755,
1172761,João Anastácio de Sequeira,1831-1884,,1172761,
1172802,Adelino Vieira de Campos,1867-1935,,1172802,
1173078,Bento Alexandre Jorge,18--,,1173078,
1173080,Carlos Anibal Coutinho,1860-1923,,1173080,
1173098,António Pedro dos Santos,1814-1880,,1173098,
1173150,Jose Manuel Miranda Lopes,1872-1942,,1173150,
1173156,António Puzzi,1783-1799,,1173156,
1173159,Lopo José de Figueiredo Carvalho,1857-1922,,1173159,
1173168,Luís de Melo Breyner,1833-1891,,1173168,
1173194,Luís Henrique Quintela,1858-1940,,1173194,
1173208,António Maria dos Reis,1846-1890,,1173208,
1173210,Filipe Joaquim Real,1817-1863,,1173210,
1173229,Carlos Lopes,18---19--,,1173229,
1173250,15º Conde de Redondo,1797-1863,,1173250,
1173254,Sertório do Monte Pereira,1858-1915,,1173254,
1173317,João Guilherme Torquato dos Reis Campos,1840-1914,,1173317,
1173329,José Gregório Teixeira Marques,1835-1876,,1173329,
1173331,Júlio César de Sande Sacadura Botte,1839-1899,,1173331,
1173421,António Teixeira,1769,,1173421,
1173913,Romão Mazza,1719-1747,,1173913,
1173944,Fernando Garcia,1793,,1173944,
1174095,Manuel Coelho de Sampaio,1736,,1174095,
1174165,Joaquim Manuel do Couto,17---18--,,1174165,
1174234,Pedro Lopes Nogueira,1686-dps. 1770,,1174234,
1174315,Guilherme Skinner,18--,,1174315,
1174512,Sebastião de Novais,"1617-1692,",S.J.,1174512,
1174612,Amando de Seabra,1869-1932,,1174612,
1174727,Aires Fernandes Sá,18---19--,,1174727,
1174766,Fernando de Santana da Lança Cordeiro,18---19--,,1174766,
1174948,Libânio António Fialho Gomes,18---19--,,1174948,
1175098,José Ferreira Braga,1837-1924,,1175098,
1175253,Henrique da Silva Barbosa,1870,,1175253,
1175548,Carlos Federico Meerwein,18--,,1175548,
1175952,J. Morel de Rubempré,18--,,1175952,
1176021,Augusto C. Bou de Lousa,18--,,1176021,
1176434,Pedro Félix Machado,1860?-1895,,1176434,
1176479,Francisco da Assunção,1751-1800,,1176479,
1177369,António de Santa Clara,"1676-1730,",O.C.R.A.,1177369,
1177370,José Duarte Elias,1871-1948,,1177370,
1177439,José da Silva,1871,,1177439,
1178262,Avelino da Silva Guimarães ,1841-1901,,1178262,
1178541,Gonçalo Cabral,1883-1945,,1178541,
1178799,José Maria de Barros,1800,,1178799,
1178832,João da Câmara Pestana,1871-1927,,1178832,
1179620,Augusto César da Silveira Proença,1851-1906,,1179620,
1179978,António de Monteiro Oliveira,18--,,1179978,
1180017,Agostinho de Sousa,18--,,1180017,
1181631,Nicolas Chédeville,1705-1782,,1181631,
1181791,Manuel do Espirito Santo,1854-,,1181791,
1182640,Fernando Pires Mourão,-1753,,1182640,
1182652,Diogo Correia de Sá,1669-1745,,1182652,
1183781,Maria Pia de Sabóia,1847-1911,"Rainha de Portugal,",1183781,
1184176,José Roiz de Jesus,1790-1810,,1184176,
1184503,Joaquim Santa Comba,1770,,1184503,
1184611,António José da Silva,1779-1800,,1184611,
1185064,Vasco José Charpentier,1747-1796,,1185064,
1185848,Francisco da Silva,1735-1755,,1185848,
1185992,Joaquim Inácio Canongia Junior,1816-1857,,1185992,
1186962,António C. de Meneses,"1875-1905,",S.J.,1186962,
1187627,Joaquim Manuel da Rocha,1727-1786,,1187627,
1187709,A. Santos,1860-1890,,1187709,
1188056,Silva Braga,1795,,1188056,
1188101,"Manuel  José Carneiro, ",1804-1865,,1188101,
1188862,"José Tomás da Silva, ","1829,",Padre,1188862,
1189306,"Pedro Escobar, ",1465-1535,,1189306,
1189497,Pedro Díaz de Aux,1484,,1189497,
1189508,Juan Estiche,15--,,1189508,
1189515,Juan Garcia Basurto,1480-1547,,1189515,
1190428,Francisco A. Pinheiro Baião,18--,,1190428,
1191399,António Vieira dos Santos,1784-1854,,1191399,
1191555,A. de Barreto,1850,,1191555,
1192517,José Luís Esteves Pereira,1850-1908,,1192517,
1192657,António de Melo Ferrari,18--19--,,1192657,
1192805,Joaquim Manuel das Neves,1840,,1192805,
1192932,Leonel Trindade,1898-1978,,1192932,
1192946,José Antonio Caldas,1750-1770,,1192946,
